BAD,MORTDUE,VALUE,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,73873,111781,Office,0,0,0,231.7999135,0,38,19.27357946
0,74795,99149,Other,1,0,1,175.5714428,0,32,34.44966467
0,,47462,Other,,,,102.6573271,,9,36.09407143
0,78284,98214,Other,0,0,1,171.8383862,0,31,36.24796303
0,58128,93740,ProfExe,5,0,0,213.3630277,2,24,34.47530193
0,81335,81018,Other,22,0,0,341.6105761,1,47,27.76729977
0,52287,87972,ProfExe,7,0,0,211.2844132,1,24,33.46140225
0,58339,72432,Mgr,10,,1,197.3383979,0,24,39.84308734
0,46238,66842,Office,4,0,0,90.38040908,3,11,36.30952679
1,142251,157250,Other,5,0,0,87.83333333,4,21,
1,19894,32500,Other,4,0,0,134.7,1,16,
1,27290,63500,Office,6,,,,,,
1,18000,46520,Office,17,0,1,183.1,0,23,
1,66000,86300,Other,3,1,1,242.4333333,0,8,
1,46000,66660,Office,1,0,1,138.2333333,0,9,
0,120000,175450,Other,8,0,0,219.1666667,1,20,
0,58843,75300,Other,1.5,0,0,103.6666667,0,7,
0,7000,31200,Other,5,0,0,265.0666667,0,12,
0,29000,49000,Other,11,0,0,234.4,1,32,
0,5768,26600,,,,,,,,
0,56636,76353,Other,15,0,0,229.3,1,36,
0,55000,63000,Other,5,0,0,84.73333333,3,20,
0,46225,59000,Other,16,0,4,219.1333333,0,37,
1,53194,81150,ProfExe,14,7,0,183.6333333,2,28,
1,83000,97635,Other,5.6,3,0,141,0,10,
1,138841,160000,Mgr,11,8,0,86.2,2,36,
1,38800,53500,ProfExe,15,0,0,96.36666667,0,18,
1,25000,49840,Office,0.6,0,0,139,0,13,
1,18000,25000,Other,6.5,1,0,205.9666667,1,19,
1,74500,81600,ProfExe,2,2,0,340.9,0,29,
1,64300,119500,Other,1,1,0,54.83333333,0,8,
0,64255,68389,Other,4,0,0,80.15243091,2,19,40.56186054
1,,96783,Other,20,,,,,,40.73031534
0,129959,161301,ProfExe,11,0,0,209.9862995,0,18,21.91795226
0,58114,93391,ProfExe,6,0,0,200.0777551,1,24,31.73651179
0,16047,67750,Office,21,0,0,315.3214527,0,12,38.6936558
1,39000,55000,Other,12,0,1,192.7666667,2,31,
1,54000,74800,Mgr,7.5,1,1,71,4,18,
0,,74753,Office,2,0,0,48.85464465,0,4,41.3025469
0,98490,114457,Office,23,0,0,116.1000871,0,11,35.60189425
0,54700,68500,,19,0,0,155.2,1,12,
0,,40185,Other,3,0,0,272.9226847,1,25,41.91689953
0,25896,33580,Other,1,0,0,29.85636517,9,7,28.27147416
0,120176,180104,Other,8,0,0,221.6073242,0,18,32.67435897
0,58639,72412,ProfExe,14,0,0,120.0334646,0,20,43.67874666
0,57863,70969,Other,0,0,0,65.87204481,7,21,26.82949019
0,64850,76985,Other,0,0,0,108.2171898,0,7,36.33755756
0,53273,54378,Other,5,0,0,84.83724997,0,17,22.86119965
1,54600,65000,Other,14,2,1,98.43333333,11,9,
0,62329,78007,ProfExe,8,0,0,55.35880309,1,23,38.64027711
0,57912,84806,Other,15,0,0,241.5142498,0,35,35.06267566
0,98691,115750,Office,22,0,0,118.0001423,0,11,37.72035861
0,79946,113807,Office,1,0,0,238.458825,0,37,18.61728869
0,36264,48240,Other,15,0,0,82.16666667,0,12,
1,46000,67000,Other,24,0,0,142,1,14,
1,43705,50000,Other,9,0,2,235.3666667,6,16,
0,,38061,Other,,,,299.7527261,,12,31.88003318
1,15637,39660,Self,6,0,1,354.2397634,3,42,33.62413345
0,,74610,Office,1,0,0,40.18213482,0,3,37.94125377
0,71667,117325,Office,0,0,1,241.0560781,1,38,18.51055133
1,,76723,Other,10,0,0,70.19389019,0,11,41.25070626
0,71509,86484,,4,,,,,,20.09904978
0,22832,31666,Other,0,0,0,38.00326685,9,7,28.29568112
1,58671,87975,Mgr,3,0,0,74.06666667,1,16,
1,60890,75785,Other,6,0,1,45.96666667,0,13,
1,28500,42050,Other,3,,,,,,
1,60971.32,77375,Other,2,,,,,,
0,131000,197500,ProfExe,1.5,0,0,68.03333333,2,23,
0,55456,86766,ProfExe,6,0,0,240.0567715,2,23,31.7246985
0,60973,79443,Other,14,0,0,239.6202977,1,36,36.72713636
0,93428,118184,Other,10,,,411.9520505,1,50,40.39647435
0,49064,64225,Mgr,6,,4,106.3759993,1,10,40.05191523
0,139348,205981,ProfExe,1,0,0,60.42476076,2,22,36.81229063
0,32832,50798,Other,10,0,0,221.3384208,1,31,36.00942149
0,75311,89905,ProfExe,0,,,,,,27.20199961
1,2063,100448,Other,,0,0,96.13333333,0,14,
0,,44651,Other,2,0,0,271.9181691,0,25,42.9300431
0,138033,163162,ProfExe,11,0,0,224.8470425,0,19,21.05757402
0,88288,119677,ProfExe,5,0,0,194.37214,1,27,26.64608364
0,75547,93839,ProfExe,0,,,,,,28.16183185
0,48924,86612,,4,0,0,207.7684144,4,30,29.93791783
0,73985,114849,Office,0,0,0,238.5863034,1,38,18.42136986
0,,54138,,1,0,0,,0,0,12.21967996
0,51974,59323,Other,4,0,0,83.34671188,0,18,23.39763463
0,56596,72861,Mgr,3,0,1,141.9621493,0,23,28.30024564
1,71576,89068,Sales,0,0,0,94.78223069,0,17,42.803422
0,65032,83184,Other,15,0,0,230.4202559,1,35,35.41511292
0,72739,91425,ProfExe,3.5,0,0,128.8333333,0,26,
0,82412,91326,Mgr,19,0,1,316.9470825,1,24,37.90875019
1,,51610,ProfExe,4,0,3,158.2666667,2,18,
0,45864,57799,,7,,0,65.57119786,,16,33.86574535
1,57340,80000,ProfExe,4,0,5,86.23333333,3,14,
0,47518,60252,Other,16,0,3,220.6249839,0,37,26.71153647
0,63573,80601,Other,4,0,0,111.4351899,0,14,41.77344662
1,32070,36811,Other,1,1,0,228.0360001,0,6,30.16221411
0,44744,60518,,6,,0,79.41122999,,16,34.39744173
0,,49804,,,,,,,,12.39123504
0,72097,69408,Sales,4,1,0,155.3919622,1,23,41.60098336
0,84479,104571,ProfExe,23,0,0,47.83285134,3,14,33.07501037
0,88056,104794,ProfExe,25,0,0,56.75011314,2,14,30.53890697
0,11358,36892,Other,5,0,0,286.9228238,0,11,23.06292573
1,59000,72000,Office,5,0,3,295.8666667,0,19,
1,,,Other,21,,,158.9,1,21,
1,35945,49750,Other,3,0,0,122.0666667,0,23,
1,18400,29375,Other,6,1,0,147.1,0,9,
1,63500,86125,Other,5,0,0,136.1,0,8,
1,33600,50125,Other,2,0,0,146.9333333,0,18,
1,57800,109600,Mgr,4,0,1,124.1333333,1,18,
1,,40150,Other,5,0,0,,1,0,
1,80440,72920,Mgr,8,0,1,201.5,0,24,
1,60000,87830,Other,5,0,0,153.2666667,2,16,
1,126000,151380,ProfExe,18,0,2,75.66666667,1,13,
0,40936,50900,,10,1,0,115.6,1,26,
0,,26850,Office,20,0,0,185.6333333,1,16,
0,49100,85650,Other,18,0,0,178.3346667,0,29,
1,,71799,Mgr,4,0,3,177.5,0,22,
1,39600,42000,Self,1,0,0,47.7,1,15,
1,42077,91676,Office,5.5,1,4,344.9,1,30,
1,42721,67000,Other,15,1,3,126.7666667,2,23,
1,,,Other,20,,,157.3284228,0,20,
1,12115,35910,Office,13,3,6,234.9007508,0,24,24.66227667
0,67778,83368,ProfExe,15,0,0,227.2920898,0,17,24.09177036
0,60192,76475,ProfExe,8,0,0,60.50362521,2,24,39.28051238
0,57213,92458,Office,28,0,0,243.1571192,1,16,23.99235335
1,50000,80000,Other,9,,5,299.5666667,2,18,
0,133475,203936,ProfExe,1,0,0,87.45287008,2,23,37.00596784
0,77518,83727,,4,,,,,,22.65514029
0,48829,62357,Office,3,0,1,92.94135782,2,12,35.67227361
0,58622,77726,Other,15,0,0,249.6337607,2,36,34.88206644
0,,28593,Office,20,0,0,180.1689373,0,16,35.58340317
0,49926,58588,,5,,1,64.66010695,,16,35.05189677
0,80900,99525,ProfExe,2,0,0,135.6401964,0,26,34.77708943
0,,40341,Other,3,0,0,265.0204754,1,25,43.30010531
0,14776,32287,,,,,,,,34.88046232
0,32243,36369,ProfExe,12,0,0,180.4157867,0,13,21.72081838
0,53377,86018,Other,16,0,0,187.1940112,0,28,24.21765848
0,56622,70136,Mgr,7,,4,120.7645092,1,11,38.13234577
0,35100,45000,Office,10,0,0,206.9666667,1,23,
0,,67350,,,,,,,,
0,70451,81862,Sales,3,0,0,141.2686711,0,31,31.68194302
0,20887,26958,Other,0,0,0,17.4607499,10,6,30.23350474
1,14589,33100,Other,3,0,7,122.0666667,0,22,
0,76056,83643,Other,22,0,0,353.1956285,0,47,28.54452887
0,,68131,Office,1,0,0,56.60990629,0,3,40.49982045
0,51045,91068,Other,20,0,0,179.2409356,0,28,27.23109397
0,44000,57500,Other,11,0,0,95.36666667,0,23,
1,,11702,Other,0,0,0,44.62959157,2,7,21.27178537
0,58399,65945,Other,1,0,1,106.6313416,2,18,37.02476444
0,42802,52422,Office,8,,,193.0814529,,18,26.49587929
0,58364,66688,Other,3,0,2,114.512158,3,18,37.92927387
0,64503,85608,Other,12,0,0,235.4853772,0,35,34.42324885
0,69662,80498,Other,4,0,0,100.428331,0,14,42.80734195
0,45391,61743,Other,12,0,0,105.0875938,0,22,36.70541274
0,48200,59000,Other,23,0,0,274.9666667,3,29,
0,55000,62800,Other,6,0,0,123.0333333,0,34,
0,38506,50309,Other,11,0,0,231.0011955,0,32,35.90611585
0,55394,63567,Other,23,0,0,262.0143577,2,29,38.98393849
0,,30320,Other,2,0,0,295.1134207,0,13,23.24567301
0,109000,123500,Self,6,0,1,174.4666667,0,19,
0,53243,95065,ProfExe,7,0,0,220.8024443,2,24,31.82762682
1,67222,75189,Other,4,0,0,95.67687269,0,23,36.97971203
0,44682,57285,,7,1,0,110.0718569,1,25,25.40901671
0,44690,45841,Office,10,0,0,185.6215923,0,22,32.28572409
1,126919,166566,Mgr,10,,,,,,
0,40827,55757,Other,14,0,0,87.60346244,0,11,31.8505639
0,,31602,Office,20,0,0,192.1211081,0,15,35.58605153
0,,67081,Office,1,0,0,59.08154143,0,4,41.07787822
0,,71519,Office,0,0,0,55.87386022,0,4,38.3750913
0,77221,95316,ProfExe,4,0,0,116.3094934,0,25,35.42979658
0,,35422,Office,19,0,0,184.3900292,0,15,37.83671487
0,42400,53000,Other,2,0,1,95.36666667,0,20,
1,55383,70020,Other,12,2,0,80.7789415,10,8,44.85897732
0,,37125,Other,,,,285.1110151,,12,29.41354976
0,78532,122952,Office,29,0,0,332.6450474,1,37,35.31155263
0,,75462,,,,,,,,23.34502168
0,41935,53543,Office,8,0,0,203.54461,1,22,31.4916868
0,53000,65960,Other,7.5,0,0,132.5666667,0,17,
0,49232,61221,Other,23,0,0,258.1945777,3,29,41.24661263
0,45557,56235,,7,,1,84.69113488,,16,36.50316075
0,61565,87624,ProfExe,14,0,0,203.9971364,0,17,23.56256501
0,82547,105361,ProfExe,24,0,0,52.59326412,2,13,32.16092259
0,70546,81272,Sales,4,0,0,119.066922,0,31,33.3615863
0,177683,251771,Sales,,0,0,138.5116009,0,22,39.73544882
0,75690,96517,ProfExe,1,,,,,,27.33615739
1,49685,81020,Other,2,0,3,129.3624659,0,15,47.00097522
1,28000,41950,Office,2,0,0,103.4,1,20,
1,47823,63000,Other,5,0,0,53.66666667,2,18,
1,61000,90450,Other,4,2,1,139.8666667,0,9,
1,58000,73750,Mgr,22,0,4,221.4333333,1,20,
1,33000,38500,Other,2,0,0,,0,0,
1,33689.3,48000,Other,3,0,0,103.7333333,0,13,
1,47306,68350,Other,9,0,0,82.63333333,0,20,
0,45000,56100,Other,9.9,0,0,92.3,3,34,
0,69341,86900,Office,15,0,1,89.26666667,0,9,
0,70917,83500,Mgr,8,0,0,107.5,0,23,
0,,34226,Other,,,1,75.36666667,1,10,
0,78720,86800,Other,0.1,4,0,,0,4,
0,38758,46466.26,Mgr,21,1,1,229.3,1,18,
0,79200,116500,Other,8,,,,,,
0,63700,79754,,3.8,0,0,208,0,16,
0,41000,54000,Mgr,4,0,0,189.7,1,22,
0,76600,96000,Mgr,2,0,0,73.03333333,2,24,
0,65000,93600,Other,16,,,140.0666667,4,16,
0,49000,60000,Mgr,11,0,0,107.5333333,1,19,
1,37871,,ProfExe,15,6,2,179.6333333,0,30,
1,4500,,Other,1,3,2,102.4333333,6,15,
1,63152,,Other,9,1,1,132.9,1,26,
1,21944,31352,Other,0,1,1,33.43333333,9,3,
1,86804,113000,Other,7,1,3,145.1666667,1,20,
1,36000,115800,Other,,0,0,168.2333333,3,30,
1,32100,36739,Other,4,0,0,79.45884505,2,8,31.27671568
0,47154,65458,Office,2,0,0,99.99378983,3,12,38.8737113
1,92487,113947,Other,8,0,3,151.8173887,0,19,26.45752445
0,84282,121045,Office,28,0,0,330.1748556,1,37,35.36268639
0,57361,71167,Mgr,2,0,1,130.767035,0,22,29.38198545
0,80817,89515,Other,0,3,0,,0,4,29.63890142
0,,49000,Other,11,1,0,310.4,2,13,
0,84730,123455,Other,9,,,,,,40.03264933
0,58006,94930,ProfExe,4,0,0,223.2029895,2,24,30.91339584
0,,68572,Office,1,0,0,53.93513771,0,4,37.7039115
0,43553,88242,,2,0,0,207.9404687,4,30,31.32965172
0,78508,200133,Self,14,0,0,9.1,,8,
0,48781,50434,Other,5,0,0,75.63504768,0,18,24.54519214
0,84822,123854,Office,31,0,0,340.7444307,2,38,36.20511455
0,53863,74705,Other,0,0,0,66.29457039,8,21,26.04646942
0,78977,91995,Mgr,19,0,0,296.7470948,1,23,38.82094029
0,81322,97823,ProfExe,3,0,0,118.468506,0,25,32.71677759
0,46380,58745,Other,7,0,0,78.36008764,0,18,22.37534117
0,66546,84943,,3,0,0,225.6909893,0,15,30.3980051
0,54841,71400,Office,6,0,0,89.23333333,2,15,
0,66691,82768,,4,0,0,184.1934176,0,15,32.39650949
1,19772,39431,Other,0,0,1,82.33528778,1,12,20.34246772
0,13179,32981,,,,,,,,31.74224928
0,69047,82113,Sales,3,0,0,121.4111489,0,30,35.07391836
0,26886,36527,ProfExe,12,0,0,188.4198264,0,13,24.86556719
0,,56386,Other,11,1,0,294.6027668,2,12,32.38595617
1,28523,39816,Other,5,0,0,130.6439333,0,16,37.39352642
0,28187,32584,Other,0,1,0,27.04883471,10,7,29.28795683
0,50373,65865,Office,5,0,0,99.59816995,2,11,38.91015083
0,10909,37286,Other,3,0,0,268.2546017,0,12,22.23295281
0,39175,55848,Office,10,,,161.6615823,,18,24.20011144
0,,50061,Other,10,0,0,296.9016386,1,13,33.63213652
0,101230,120087,Other,9,,,419.2729655,1,49,40.55827149
0,62603,86782,ProfExe,15,0,0,219.5658125,0,18,24.63662135
0,117314,132770,Self,4,0,1,176.3345415,0,19,34.55205243
0,64006,80409,Other,15,0,0,235.3632495,0,36,35.63672035
0,,49362,,,,,,,,11.76969215
0,171456,246758,Sales,,0,0,138.1548182,0,21,40.33786076
0,72986,87621,Office,14,0,1,86.54572702,0,9,24.69743042
0,172497,249071,Sales,,0,0,114.9819744,0,21,41.09802515
0,51730,59025,Other,16,0,3,220.8132902,0,37,24.38009265
0,58536,66546,Other,1,0,2,118.3973584,2,17,34.71164955
0,68013,77008,ProfExe,8,0,0,49.1469223,1,23,40.7925897
1,47700,60000,Other,0.1,0,0,,0,0,
0,76268,89166,Other,23,0,0,341.8553472,1,46,29.86957664
0,,38648,Other,,,,302.5301822,,10,30.44537563
0,120837,176244,Other,8,0,0,196.7241605,0,20,34.74574315
0,61821,64832,Other,5,0,0,123.2860249,0,34,35.87534399
0,66254,74994,ProfExe,7,0,0,60.38486252,1,24,39.72610514
0,,49331,Other,9,0,0,305.8880822,2,12,33.71861386
0,67489,80145,Other,2,0,0,104.3965066,0,7,36.91231088
1,87979,94854,ProfExe,10,0,0,108.4790238,3,19,41.2706826
0,80989,105080,Mgr,1,0,0,81.3547953,1,24,38.4757705
0,135929,200275,ProfExe,0,0,0,69.61717488,1,23,37.80543265
0,75870,97922,ProfExe,0,,,,,,27.27636492
0,48515,59240,Other,17,0,4,214.1445097,0,36,27.45914423
0,79751,125413,Other,7,,,,,,41.98555729
0,,33540,Office,21,0,0,178.6879275,0,15,36.60169886
0,13392,34254,Other,3,0,0,267.9186416,0,11,21.92999049
1,82000,111000,Other,6,2,2,214.1,2,12,
0,57503,72704,,18,0,0,156.5937076,0,11,33.33711876
0,61213,65798,Other,6,0,0,86.29651576,2,20,41.42687223
0,41481,50448,Mgr,20,0,1,230.8488635,1,18,35.88829101
0,14601,66143,Office,24,0,0,320.2348822,1,12,40.01507057
0,51783,57839,Other,3,0,0,96.17667314,0,20,36.21035133
0,47000,78320,Other,18,0,0,195.8333333,1,17,
0,59761,75081,,17,0,0,147.9416425,1,11,31.95922724
1,,47244,Other,6,,,,,,
0,,41438,Other,,,,302.8566329,,12,30.10407144
0,178745,251935,Sales,,0,0,130.7309108,0,22,42.35805988
0,67715,86945,ProfExe,14,0,0,221.4749248,0,17,25.19429721
0,44783,63424,Other,2,0,,97.90083621,,12,36.5878698
0,45842,50006,Other,16,0,0,90.65307013,0,12,31.36082195
0,101150,115215,Office,23,0,0,130.2563294,0,12,36.50599948
0,67839,76502,ProfExe,9,0,0,58.56017401,3,24,38.97429353
0,35343,51986,Other,10,0,0,242.818967,1,31,37.96660602
0,54039,89301,Other,18,0,0,173.1913224,0,28,26.26681575
0,71922,117151,Office,2,0,0,246.9347582,1,37,18.15682662
1,10000,63775,Other,0,0,0,200.8666667,0,14,
0,75912,95329,Mgr,18,0,1,294.1642246,0,24,38.64180454
0,39677,54707,Office,10,0,0,203.2429653,1,23,31.21770976
0,53841,64284,Other,15,0,3,206.3545644,0,36,26.05485371
0,39991,58511,Office,10,,,176.9961117,,19,24.29863608
0,82597,83858,Other,25,0,0,350.5681362,1,47,28.91075714
0,82972,121796,Other,7,,,,,,41.44562357
0,17479,66894,Office,23,0,0,326.3428047,1,13,40.58857607
0,62989,76718,Mgr,3,0,2,131.4713826,0,22,29.20040034
0,43589,49950,Office,9,0,0,202.7045404,0,23,33.59231894
0,62583,77481,Office,6,0,0,98.67270509,2,15,26.30838033
0,41656,51846,Office,10,,,190.0175026,,19,25.76896503
0,77144,91532,Mgr,19,0,1,311.7571824,1,24,40.91273699
0,80490,93028,ProfExe,0,,,,,,29.47376148
0,60995,78444,Mgr,4,0,1,123.7385166,0,23,26.9327076
1,31800,72000,Self,,0,2,187.2666667,1,21,
0,43900,55000,Office,1,0,0,169.4333333,1,21,
1,44800,56000,Other,0,1,5,314.5,4,42,
0,30146,39326,ProfExe,11,0,0,183.0927495,0,12,23.09720188
0,84666,123613,Other,8,,,,,,39.65832005
0,,39106,Other,,,1,80.07533919,0,10,35.6835022
0,35240,54314,Office,8,0,0,210.5800148,1,22,32.57186729
0,57103,78079,Other,0,0,0,56.30976479,8,21,23.52118826
0,78089,90660,Mgr,9,0,0,118.6353947,0,22,27.09304112
0,77916,93589,ProfExe,0,,,,,,27.87387063
1,48032,95213,Office,5,1,4,326.6795905,0,30,38.19168174
0,57694,70782,Other,4,0,0,125.7103247,0,34,37.62278555
0,85136,125912,Other,9,,,,,,40.71517804
0,102894,117799,Other,9,,,420.0981644,1,49,39.63319009
1,32000,49000,Mgr,12.6,0,3,41.3,2,18,
1,37256,45956,Other,1,0,0,214.44323,1,6,31.24524851
0,83157,202962,Self,14,0,0,13.68276401,,8,21.29733923
0,,42980,Other,,,1,76.01075257,0,9,37.6596682
0,73752,87931,Mgr,21,1,1,291.6203784,0,24,39.00314063
0,41210,45175,Office,9,0,0,209.4940947,1,22,29.96408198
0,,32907,Office,18,0,0,169.9453877,1,15,35.31271048
1,30077,42770,Office,0.25,0,0,89.26666667,0,10,
0,54000,62533,Other,4,0,1,313.4666667,0,10,
0,55100,66900,ProfExe,15,0,0,229.2666667,4,32,
1,48961,73550,Other,11,6,1,145.1,4,11,
1,18240,40200,Other,1,0,1,306.4,0,12,
0,64665,72376,Other,4,0,0,70.93488077,3,20,40.30904123
0,50031,57276,Office,0,0,0,171.2128147,0,21,35.15870257
0,61607,81126,Other,16,0,0,222.2111903,1,35,34.72969809
0,49266,64461,Other,22,0,0,264.4080231,3,29,37.97675792
0,50569,60940,Mgr,6,0,0,189.9468977,0,22,29.20247674
0,,27873,Office,21,0,0,190.0618702,0,15,38.3754061
0,78346,82226,Other,22,0,0,320.3495426,1,47,30.19939952
0,47777,78979,Other,18,0,0,202.9542765,1,16,34.8286475
0,53459,62678,Mgr,13,0,0,116.8634491,0,18,30.05290208
0,77954,82965,Other,25,0,0,350.7763043,1,46,28.58451556
1,29383,45900,ProfExe,8,0,0,122.1333333,0,22,
0,20959,62956,Office,20,0,0,315.7073914,1,13,41.07759066
0,6424,32365,,,,,,,,33.9044645
0,58327,75044,Mgr,2,0,2,123.3653563,0,22,28.11181383
0,79484,87893,Other,1,0,0,123.6188031,1,10,35.75908385
0,73208,88588,Mgr,10,0,0,114.5525823,0,23,30.08248898
0,38646,54073,Other,14,0,0,89.55585277,0,11,32.53025665
0,,54905,Other,8,0,0,308.6501174,2,13,32.5539761
0,,47791,,,,,,,,14.39253608
0,42380,60733,Mgr,3,0,0,199.293142,0,22,28.43434208
1,36933,42289,Mgr,4,0,0,100.6164211,2,26,38.43649009
0,21000,79000,ProfExe,21,0,0,239.4333333,0,11,
1,,25000,Other,0,6,0,64.86666667,2,27,
0,78579,93697,Other,0,0,0,115.1933214,1,10,33.8372027
0,172418,251426,Sales,,0,0,120.5726331,0,22,40.92591059
0,58846,72733,ProfExe,14,0,0,233.1716005,3,32,39.77508785
0,41126,55500,Other,6,0,0,73.03333333,1,11,
0,57727,70828,Other,5,0,0,87.84531097,3,19,41.75352499
0,22960,80874,ProfExe,20,0,0,238.7026834,0,11,25.8873199
0,75464,84263,Other,21,0,0,352.6582712,0,47,28.19671491
0,,51703,,,,,,,,12.10514386
0,42226,50386,Mgr,21,1,0,223.3264624,0,17,34.92786612
0,45960,57473,Mgr,4,0,0,189.7680601,0,22,26.75441155
0,76703,100862,Other,0,0,1,174.5571202,0,31,34.38623066
1,44992,66403,Other,8,0,0,172.551555,1,27,43.87561082
0,14762,66271,Office,25,0,0,318.1492776,1,13,42.27663421
0,61468,72143,,19,0,0,163.2988599,0,11,31.92576655
0,66366,75957,ProfExe,8,0,0,72.91672107,2,25,39.66040874
0,124810,176581,Other,8,0,0,213.3028848,1,19,32.87645851
0,46489,63573,Mgr,4,0,0,196.24907,1,21,28.78792285
0,57254,86883,Other,16,0,0,172.1665627,0,28,25.04343675
0,54283,58563,Office,3,0,1,91.44646517,3,11,38.59036694
0,58007,73069,ProfExe,14,0,0,240.4372819,3,31,37.89748089
0,54768,87268,Other,18,0,0,187.5805703,0,28,26.36713414
0,87415,201689,Self,13,0,0,13.92475912,,7,20.25386389
0,53073,83415,,2,0,0,211.2687802,3,29,30.20150946
1,62600,77600,Other,0.5,1,0,351.0333333,3,13,
0,60237,69891,Other,3,0,0,321.2748292,0,9,32.28031362
0,77377,97070,Mgr,3,0,0,68.85487717,2,24,38.21772578
0,30716,84778,ProfExe,19,0,0,219.0852356,0,10,23.80889415
0,53504,66888,Mgr,7,,3,112.1751208,2,10,39.31877226
0,78817,115527,Office,1,0,0,221.5515413,1,37,16.37841295
1,57141,70244,Other,8,0,0,106.8554282,0,19,31.89131426
0,79062,98038,ProfExe,4,0,0,139.2640336,0,26,33.57803554
0,,32855,,,,,,,,35.93790268
0,51950,67475,Other,4.5,0,1,246.4666667,2,16,
0,43759,50070,Mgr,19,1,1,218.9062534,0,17,34.0581468
0,93759,119459,Office,24,0,0,138.09123,1,12,38.72971089
0,76008,95976,ProfExe,0,,,,,,30.02224516
0,50711,87898,,4,0,0,209.5214385,4,30,32.74300708
0,62400,81315,Office,6,0,0,98.02887044,2,14,26.62089773
0,77930,80164,Other,20,0,0,350.5284099,1,47,29.6623601
0,58060,65605,Other,23,0,0,259.6838134,3,29,39.82999947
0,51033,58513,Office,2,0,0,181.8697515,0,20,37.87927834
0,68186,82518,Other,1,0,0,105.1022551,0,7,36.44893885
0,52388,64332,Other,1,0,,91.11206084,,12,36.87492751
0,56904,64122,Mgr,5,,4,119.5554734,2,11,38.6956146
0,76510,108130,Office,2,0,0,252.8439282,1,37,17.41485961
1,12750,,Office,23,,,,,,
1,108608,,Mgr,0,0,6,253.4717586,4,23,
1,2800,18361,Other,2,3,1,107.7666667,4,3,
0,51740,60852,Other,23,0,0,277.5895886,3,29,39.88548381
0,135899,202788,ProfExe,1,0,0,53.76762152,1,23,35.93202507
1,67200,80300,Other,10,4,1,135.8666667,1,33,
0,26607,39710,Office,0,0,0,104.6928252,1,30,38.32672821
0,78953,93018,Mgr,7,0,0,110.72313,0,22,28.28942917
1,33395,51057,Office,2,0,0,80.82247969,1,20,16.88303101
1,32169,37533,Other,3,0,0,74.44929477,3,19,25.34174093
0,56963,70607,Other,4,0,0,99.76441458,3,19,40.34526073
1,50000,68000,Other,19,0,0,108.9,0,16,
0,74562,89695,Other,24,0,0,338.7767458,1,47,28.43971651
0,101717,122299,Other,11,,,402.7404817,1,49,38.42142758
0,,74928,,,,,,,,23.98891307
0,,32221,Other,0,0,0,276.8419349,0,14,24.19867837
0,73765,93917,Other,15,,,128.8533019,4,15,24.49119861
0,55990,89673,Other,18,0,0,184.6259659,0,29,27.70164974
0,80334,87448,Mgr,18,0,0,279.8765502,0,23,38.51399745
1,33208,75000,Mgr,22,0,3,166.2,1,33,
0,75441,116950,Office,26,0,0,322.7311957,2,37,33.78852367
0,111493,133191,Self,6,0,0,159.4326981,0,19,34.3711489
0,63342,78275,,19,0,0,162.1964843,1,11,32.61266276
0,58503,74706,Other,6,0,0,243.9359963,1,16,36.79323717
1,62733,77741,Mgr,8,0,0,68.89009617,3,17,37.77330059
0,58839,81223,Office,4,0,0,102.2464696,2,15,26.20640995
1,60782,100000,ProfExe,14,0,8,129.8666667,0,36,
1,64343,84013,Other,4,0,0,39.22171925,0,12,35.78843746
1,133847,157399,ProfExe,17,0,2,70.88414409,0,12,34.70233074
1,147801,157335,Other,4,0,0,85.57486576,4,21,34.75656038
0,,42309,Other,,,1,56.93709635,0,10,37.35952991
0,,49147,Other,,,,110.5095805,,8,37.10814206
1,72581,90585,Office,18,1,1,207.9666667,0,30,
0,77261,96434,ProfExe,3,0,0,144.0370039,0,26,33.90846584
0,50513,61190,Other,5,0,0,75.38855124,1,11,30.49800512
0,75453,100646,ProfExe,3,0,0,126.309835,0,26,33.75846632
0,50170,64309,Mgr,7,,3,120.4312261,2,11,39.97548983
0,81248,92503,Other,0,0,0,121.1996495,2,10,37.39023989
1,90969,108606,Mgr,5,5,2,113.2575091,5,28,27.34759661
0,79259,84322,Other,22,0,0,359.3322724,1,47,29.67139034
0,56162,75526,Other,6,0,0,127.7869696,0,15,35.73405682
0,51091,68264,Other,22,0,0,277.7556619,2,29,39.38731755
0,93521,126024,Other,9,,,411.7530813,1,49,41.66428104
1,52311,68994,Office,0,0,1,137.7840036,0,9,28.45471286
0,8221,38290,Other,4,0,0,266.3837994,0,12,23.70306719
0,56930,67557,Other,0,0,1,118.6995161,2,18,36.68688204
1,52257,58275,Sales,5,0,0,80.25180099,0,21,34.14472595
0,41153,51841,Office,10,0,0,210.2826895,0,23,32.42429306
1,31170,50725,Other,16,0,0,93.06666667,0,18,
1,84532,104000,ProfExe,3,0,0,50.66666667,1,3,
0,76964,90500,Other,3,0,0,101.4,2,32,
0,64917,102270,Other,10,0,0,213.0333333,0,21,
0,,63684,Other,,0,0,358.0666667,0,7,
0,47350.86,105000,ProfExe,6,0,1,227.2666667,0,10,
0,50400,65000,Mgr,6,,,117.6,,24,
0,96884,110108,Other,18,0,2,194.8,2,16,
