idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,JOB,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,CREDIT LINES,DEBTINC,LTV RATIO
269,0,49514.0,58249.0,Office,21.0,0.0,0.0,212.5391151,0.0,21.0,21.25802688,0.850040344040241
270,0,76948.0,85753.0,Other,7.0,0.0,0.0,128.4764515,0.0,25.0,37.85968784,0.8973213765116089
271,0,28127.0,36524.0,ProfExe,10.0,0.0,0.0,181.2829568,0.0,13.0,24.33953357,0.7700963749863103
272,0,,68591.0,Office,0.0,0.0,0.0,69.64566047,0.0,4.0,41.18503956,
273,0,26927.0,35461.0,Other,0.0,1.0,0.0,21.79935215,10.0,6.0,29.43966424,0.7593412481317504
274,0,49806.0,82242.0,,3.0,0.0,0.0,210.3474786,3.0,30.0,31.2434087,0.6056029765813088
275,1,70000.0,84579.0,Sales,0.1,0.0,0.0,95.9,1.0,17.0,,0.827628607573984
276,1,58400.0,75000.0,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,,0.7786666666666666
277,1,80437.0,109647.0,ProfExe,9.5,0.0,0.0,104.4,0.0,14.0,,0.7335996424890786
278,1,77213.0,92661.0,Sales,0.0,0.0,0.0,97.13317095,1.0,16.0,41.77788863,0.8332847692125058
279,0,62319.0,82923.0,Other,4.0,0.0,0.0,117.6739652,0.0,15.0,42.46486629,0.7515285264643102
280,0,71556.0,79538.0,Other,2.0,0.0,0.0,92.64308456,0.0,15.0,41.21001247,0.8996454524881189
281,0,,39052.0,Other,3.0,0.0,0.0,272.2206283,0.0,25.0,39.89610462,
282,1,74172.0,79846.0,ProfExe,0.0,0.0,0.0,157.0097747,0.0,28.0,47.41522866,0.9289382060466398
283,0,28116.0,33450.0,Other,0.0,1.0,0.0,15.39658739,9.0,7.0,30.0170133,0.8405381165919282
284,0,,64910.0,,,,,,,,33.85046122,
285,0,,69172.0,Office,1.0,0.0,0.0,48.85366706,0.0,3.0,38.77368596,
286,0,,36385.0,Other,2.0,0.0,0.0,266.5533944,1.0,25.0,43.30976454,
287,0,,41119.0,Other,2.0,0.0,0.0,261.4052186,0.0,26.0,42.19194156,
288,0,75000.0,90543.0,Mgr,18.0,0.0,0.0,300.4872058,1.0,23.0,38.94057536,0.828335707895696
289,0,79296.0,86885.0,Mgr,19.0,0.0,1.0,307.9748816,1.0,23.0,39.95910877,0.9126546584565806
290,1,27791.0,46833.0,Mgr,3.0,0.0,0.0,83.28906275,1.0,13.0,30.18780539,0.5934063587641193
291,0,172595.0,250155.0,Sales,,0.0,0.0,126.4009836,0.0,21.0,43.20775979,0.689952229617637
292,0,,34704.0,,,,,,,,34.17405555,
293,0,,73804.0,Office,1.0,0.0,0.0,71.76655716,0.0,4.0,41.28742339,
294,0,46595.0,58191.0,Other,5.0,0.0,0.0,80.13174641,0.0,17.0,24.14015367,0.800725198054682
295,1,,28000.0,Self,1.0,2.0,1.0,36.76666667,1.0,8.0,,
296,0,70973.0,77989.0,Other,7.0,0.0,0.0,120.3794143,0.0,24.0,41.44250046,0.9100385951865007
297,1,,33100.0,Other,,0.0,0.0,238.6,1.0,2.0,,
298,0,,51189.0,,1.0,0.0,0.0,,0.0,0.0,12.74918065,
299,0,82912.0,91175.0,ProfExe,2.0,,,,,,27.59527352,0.9093720866465588
300,1,25972.0,41856.0,Other,2.0,0.0,2.0,157.9600114,3.0,27.0,40.62827818,0.6205084097859327
301,0,74187.0,78976.0,Other,9.0,0.0,1.0,118.442491,0.0,24.0,40.11040743,0.9393613249594813
302,0,,66903.0,,,,,,,,32.78292683,
303,1,106650.0,,Mgr,1.0,0.0,6.0,250.5666667,4.0,23.0,,
304,0,,69492.0,,,,,,,,32.97719723,
305,0,95232.0,115977.0,Office,22.0,0.0,0.0,149.0229081,1.0,12.0,37.95433691,0.8211283271683179
306,1,47625.0,85925.0,Office,0.1,2.0,1.0,154.1333333,4.0,26.0,,0.5542624381728252
307,1,24600.0,30500.0,Other,4.5,0.0,1.0,116.1,8.0,34.0,,0.8065573770491803
308,1,65000.0,94355.0,Other,26.0,1.0,3.0,69.3,1.0,34.0,,0.6888877113030576
309,1,,,Office,13.0,,2.0,122.7666667,,23.0,,
310,1,33600.0,,Other,2.0,0.0,0.0,140.9333333,1.0,20.0,,
311,1,42000.0,58305.0,Other,19.0,0.0,0.0,90.0,2.0,13.0,,0.7203498842294829
312,1,32446.0,54904.0,Other,2.0,0.0,0.0,51.73333333,1.0,9.0,,0.5909587643887513
313,1,9660.0,35900.0,Other,8.0,0.0,1.0,136.3,3.0,6.0,,0.2690807799442897
314,1,22859.0,32200.0,Other,4.0,0.0,0.0,83.33333333,3.0,20.0,,0.7099068322981367
315,1,16878.0,25850.0,Mgr,1.0,0.0,1.0,218.6,5.0,34.0,,0.6529206963249516
316,0,72951.0,80000.0,Other,22.8,0.0,0.0,343.9,1.0,47.0,,0.9118875
317,0,43000.0,57460.0,Other,1.6,1.0,,101.5,,13.0,,0.7483466759484859
318,0,53500.0,64790.0,Other,0.1,0.0,2.0,105.4,3.0,18.0,,0.8257447136903843
319,0,69876.0,94394.07,Other,0.0,0.0,1.0,179.5666667,0.0,32.0,,0.7402583658062418
320,0,51000.0,86125.0,ProfExe,6.0,0.0,0.0,222.1666667,2.0,24.0,,0.5921625544267054
321,0,53227.0,68700.0,Mgr,3.0,0.0,2.0,122.7333333,0.0,23.0,,0.7747743813682678
322,0,,43300.0,Other,,,,100.9333333,,9.0,,
323,0,14000.0,61493.0,Office,23.0,0.0,0.0,321.6333333,1.0,13.0,,0.22766818987527035
324,1,40000.0,54600.0,ProfExe,4.0,0.0,4.0,101.4,0.0,19.0,,0.7326007326007326
325,1,18793.0,27750.0,Mgr,6.0,0.0,3.0,119.7,0.0,8.0,,0.6772252252252252
326,1,179397.0,200000.0,ProfExe,5.0,6.0,0.0,90.3,6.0,29.0,,0.896985
327,1,,95500.0,Mgr,6.0,1.0,2.0,129.9,1.0,22.0,,
328,0,79046.0,103048.0,Other,0.0,0.0,0.0,181.696538,0.0,32.0,37.28998992,0.7670794192997438
329,0,,53190.0,,0.0,0.0,0.0,,0.0,0.0,15.174415,
330,1,,43683.0,Other,,,,,,,21.93549881,
331,0,129731.0,154113.0,ProfExe,12.0,0.0,0.0,213.5333333,0.0,19.0,,0.841791412794508
332,0,48500.0,62500.0,Mgr,7.0,,4.0,111.3,2.0,11.0,,0.776
333,0,,47400.0,,,,,,,,,
334,0,91704.0,114799.0,Office,22.0,0.0,0.0,129.2500896,1.0,12.0,36.74676624,0.7988222893927648
335,0,47604.0,54966.0,Other,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453,0.8660626569151839
336,0,,35250.0,Other,,,,303.0,,12.0,,
337,1,62751.0,95617.0,Other,1.0,0.0,0.0,138.6468632,1.0,13.0,31.75727069,0.6562745118545865
338,0,48300.0,53388.0,Office,9.0,,,178.4896022,,19.0,26.72002818,0.9046976848730052
339,0,68743.0,65321.0,Sales,3.0,1.0,0.0,153.0667831,0.0,22.0,40.15052706,1.0523874404862141
340,0,79636.0,87276.0,Other,20.0,0.0,0.0,350.4361376,0.0,47.0,28.84827658,0.9124616160227325
341,0,,46830.0,,0.0,0.0,1.0,,0.0,0.0,13.30601308,
342,0,78753.0,95433.0,ProfExe,0.0,,,,,,28.92511742,0.8252176919933356
343,0,77265.0,97944.0,ProfExe,0.0,,,,,,28.87646306,0.7888691497182063
344,0,75657.0,84368.0,Sales,4.0,0.0,0.0,122.244945,0.0,30.0,32.55254334,0.8967499525886592
345,0,171582.0,245730.0,Sales,,0.0,0.0,135.1089303,0.0,22.0,39.78381813,0.6982541814186302
346,0,,33909.0,,,,,,,,34.51740452,
347,0,46601.0,59486.0,Other,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,0.7833944121305854
348,0,60354.0,87596.0,ProfExe,5.0,0.0,0.0,210.1730647,2.0,23.0,34.05481124,0.6890040641125166
349,0,45356.0,82054.0,,2.0,0.0,0.0,201.3344875,4.0,29.0,29.66171016,0.5527579398932411
350,0,,41657.0,Other,,,,293.9587236,,11.0,30.19763073,
351,1,,,Self,3.0,,,80.5,2.0,17.0,,
352,0,,80078.0,,,,,,,,25.37554416,
353,1,42100.0,57385.0,Other,8.5,0.0,1.0,164.8,1.0,28.0,,0.7336411954343469
354,0,70793.0,71552.0,Sales,3.0,2.0,0.0,162.9451569,0.0,23.0,40.31539659,0.9893923300536672
355,0,73881.0,98550.0,Other,0.0,0.0,1.0,182.8787798,0.0,31.0,37.19944569,0.7496803652968037
356,0,45787.0,64854.0,,4.0,,1.0,63.11702323,,16.0,36.53874734,0.7060011718629537
357,0,75121.0,96462.0,ProfExe,0.0,,,,,,27.16765596,0.7787626215504551
358,0,,51732.0,,,,,,,,12.32470709,
359,0,133882.0,155222.0,ProfExe,9.0,0.0,0.0,212.5376432,0.0,19.0,20.61678366,0.8625194882168765
360,0,75623.0,89634.0,Other,24.0,0.0,0.0,324.6868294,0.0,47.0,28.2855321,0.8436865475154517
361,0,45564.0,61956.0,Other,2.0,0.0,,101.1670603,,13.0,38.67514015,0.7354251404222352
362,0,99469.0,116260.0,Office,23.0,0.0,0.0,124.7455955,1.0,12.0,35.64227011,0.8555737140891106
363,0,55000.0,69000.0,ProfExe,13.0,0.0,0.0,130.0666667,0.0,20.0,,0.7971014492753623
364,0,,72890.0,Office,1.0,0.0,0.0,41.25011359,0.0,3.0,39.19806822,
365,0,44226.0,57779.0,,7.0,,0.0,63.62641325,,16.0,33.11182911,0.7654338081309818
366,0,,39050.0,Other,,,,294.4780476,,12.0,31.44775041,
367,0,78724.0,80355.0,Other,24.0,0.0,0.0,335.0741426,1.0,46.0,31.1772613,0.979702569846307
368,1,59793.0,98314.0,Self,2.2,0.0,0.0,120.7333333,0.0,8.0,,0.6081839819354313
369,1,65875.0,76000.0,Mgr,0.8,2.0,0.0,84.0,1.0,12.0,,0.8667763157894737
370,0,45582.0,89005.0,,2.0,0.0,0.0,209.3580469,4.0,30.0,29.59595551,0.5121285321049379
371,0,92659.0,117352.0,ProfExe,6.0,0.0,0.0,199.0119272,0.0,27.0,26.52004952,0.7895817710818733
372,0,58052.0,70091.0,ProfExe,9.0,0.0,4.0,153.7804385,1.0,30.0,21.71959598,0.8282375768643621
373,0,49498.0,64296.0,Mgr,6.0,,4.0,111.2065132,1.0,10.0,38.57713194,0.769845713574717
374,0,79667.0,96988.0,ProfExe,1.0,,,,,,29.83596072,0.8214108961933435
375,1,12476.0,32559.0,Office,12.0,3.0,6.0,227.1299051,0.0,23.0,23.31951678,0.3831813016370282
376,0,69357.0,73726.0,Sales,3.0,2.0,0.0,163.2839332,1.0,22.0,42.40781425,0.9407400374359114
377,0,26655.0,29792.0,Other,1.0,1.0,0.0,12.75926745,10.0,6.0,28.36185178,0.894703276047261
378,1,25144.0,45200.0,Other,25.0,0.0,2.0,128.0,4.0,17.0,,0.556283185840708
379,0,99131.0,125652.0,Other,8.0,,,419.3751538,1.0,50.0,42.24492757,0.7889329258587209
380,0,76577.0,83200.0,,5.0,,,,,,22.05503421,0.9203966346153846
381,0,47251.0,58157.0,Other,0.0,0.0,,104.7924684,,13.0,36.41688697,0.8124731330708255
382,0,53476.0,70157.0,ProfExe,7.0,0.0,3.0,164.3154099,1.0,30.0,21.13798157,0.7622332767934775
383,0,81116.0,86148.0,ProfExe,8.0,0.0,0.0,262.1754261,0.0,11.0,42.06826818,0.9415888935320611
384,0,17491.0,63614.0,Office,23.0,0.0,0.0,325.2993087,0.0,12.0,40.24440437,0.2749551985412016
385,0,65215.0,74332.0,Mgr,9.0,,1.0,213.8321032,0.0,24.0,40.64461955,0.8773475757412689
386,0,62746.0,75016.0,ProfExe,12.0,0.0,0.0,133.1015478,0.0,20.0,40.18812313,0.8364348938893036
387,0,76732.0,78084.0,Other,8.0,0.0,0.0,109.1930214,0.0,26.0,37.96455432,0.9826853132523948
388,0,70035.0,78635.0,Sales,3.0,0.0,0.0,147.0771635,0.0,31.0,31.20612976,0.8906339416290456
389,0,39687.0,51666.0,Office,9.0,,,177.591354,,19.0,26.1209597,0.7681453954244571
390,0,51436.0,91284.0,,4.0,0.0,0.0,209.6428984,2.0,30.0,31.97197121,0.5634722404802595
391,0,44968.0,62747.0,Other,0.0,1.0,,101.3914453,,12.0,36.60294734,0.7166557763717787
392,0,9113.0,46351.0,Self,,0.0,0.0,202.2507958,0.0,11.0,45.11431939,0.19660848741127485
393,0,28041.0,33438.0,Other,1.0,1.0,0.0,10.42564285,10.0,6.0,29.75370028,0.8385968060290687
394,0,57887.0,74776.0,Mgr,3.0,0.0,1.0,126.3286437,0.0,22.0,28.75634543,0.7741387610998182
395,0,47949.0,53102.0,Office,9.0,,,180.8412499,,19.0,27.83900666,0.9029603404768182
396,0,,37448.0,Other,,,,333.2308999,,11.0,29.01198058,
397,1,60054.0,70434.0,Other,1.0,0.0,0.0,127.0627016,2.0,21.0,37.80035293,0.8526279921628759
398,0,80739.0,97630.0,ProfExe,1.0,,,,,,30.53126454,0.8269896548192154
399,0,63144.0,76754.0,Mgr,2.0,0.0,2.0,129.0777116,0.0,23.0,29.05543313,0.8226802511921203
400,0,33639.0,37345.0,ProfExe,11.0,0.0,0.0,191.0756559,0.0,13.0,24.22731934,0.9007631543714018
401,0,78741.0,90599.0,ProfExe,0.0,,,,,,29.19886067,0.8691155531518008
402,0,51724.0,87770.0,,4.0,0.0,0.0,209.3263116,4.0,29.0,30.3434486,0.5893129770992367
403,1,13600.0,,Other,14.0,2.0,5.0,115.3666667,1.0,16.0,,
404,1,48000.0,61000.0,Other,1.0,1.0,0.0,97.2997561,6.0,38.0,,0.7868852459016393
405,1,65000.0,80400.0,Other,15.0,0.0,0.0,224.8666667,0.0,13.0,,0.8084577114427861
406,0,22789.0,35836.0,Office,1.0,0.0,0.0,110.5666667,2.0,30.0,,0.6359247683893292
407,0,75113.0,115900.0,Office,29.0,0.0,0.0,332.7333333,2.0,38.0,,0.6480845556514236
408,0,55000.0,88300.0,Office,29.0,0.0,0.0,234.4,1.0,17.0,,0.622876557191393
409,0,60000.0,70000.0,ProfExe,9.0,0.0,0.0,54.76666667,2.0,24.0,,0.8571428571428571
410,0,70300.0,107500.0,Office,1.0,0.0,0.0,242.4666667,1.0,38.0,,0.653953488372093
411,1,96314.0,105800.0,ProfExe,27.0,0.0,0.0,475.8,2.0,40.0,,0.9103402646502835
412,0,81145.0,117530.0,Office,29.0,0.0,0.0,327.2006385,1.0,38.0,34.34583769,0.6904194673700332
413,0,,70886.0,,,,,,,,23.47088075,
414,1,183860.0,208910.0,ProfExe,4.0,6.0,0.0,86.45222694,6.0,29.0,69.8005248,0.8800919056052846
415,0,58689.0,72557.0,Other,0.0,0.0,1.0,94.00805286,2.0,18.0,34.89841307,0.8088675110602699
416,0,62380.0,89742.0,Office,31.0,0.0,0.0,232.5272907,0.0,16.0,26.16049489,0.6951037418377125
417,0,74376.0,84855.0,,3.0,,,,,,20.02835351,0.876506982499558
418,0,,48800.0,,0.0,0.0,0.0,,0.0,0.0,12.21943615,
419,0,68733.0,81973.0,Other,5.0,0.0,0.0,96.9776672,0.0,14.0,42.21104678,0.8384834030717432
420,0,40926.0,50486.0,Office,10.0,,,179.8008681,,19.0,27.53237611,0.8106405736243711
421,0,95450.0,112630.0,Office,23.0,0.0,0.0,122.8155841,0.0,12.0,36.77345872,0.8474651513806268
422,0,,46516.0,,0.0,0.0,0.0,,0.0,0.0,14.84599073,
423,0,98415.0,126636.0,Other,11.0,,,423.2096241,2.0,49.0,40.95709032,0.777148678101014
424,0,,55396.0,,,,,,,,15.70399156,
425,0,55113.0,56486.0,Other,4.0,0.0,0.0,84.41703046,0.0,17.0,23.64285383,0.9756930920936161
426,1,60301.0,70543.0,ProfExe,5.0,0.0,0.0,195.7808633,0.0,19.0,32.39759341,0.8548119586635102
427,0,,30544.0,Other,2.0,0.0,0.0,283.8972313,0.0,14.0,24.12045156,
428,0,49367.0,59609.0,Other,6.0,0.0,0.0,99.30370078,0.0,17.0,25.23136638,0.8281803083427
429,0,58741.0,68225.0,ProfExe,9.0,0.0,3.0,173.5744163,1.0,31.0,23.58701323,0.8609893733968487
430,1,27510.0,42495.0,Other,2.0,0.0,2.0,171.5264892,3.0,27.0,41.42859751,0.647370278856336
431,1,,81239.0,Other,19.0,,,,,,40.8949317,
432,0,69773.0,83014.0,Other,0.0,1.0,0.0,263.1734343,0.0,5.0,37.70699649,0.8404967836750428
433,0,51855.0,58084.0,Office,21.0,0.0,0.0,193.7547457,0.0,19.0,19.5495717,0.8927587631705806
434,0,48430.0,64358.0,Other,0.0,1.0,,108.3517475,,13.0,38.89419475,0.7525094005407253
435,0,29662.0,36195.0,Office,1.0,0.0,0.0,112.1370807,1.0,30.0,38.52863281,0.8195054565547728
436,0,66587.0,70710.0,ProfExe,9.0,1.0,0.0,43.92338263,1.0,24.0,39.73857627,0.941691415641352
437,1,,20631.0,Mgr,4.0,0.0,0.0,174.7218341,1.0,8.0,62.24645112,
438,0,54161.0,59714.0,Office,20.0,0.0,0.0,209.2063004,0.0,20.0,20.20351771,0.9070067320896272
439,0,134616.0,155034.0,ProfExe,13.0,1.0,0.0,215.4224064,0.0,19.0,19.49387198,0.868299856805604
440,0,136951.0,160306.0,ProfExe,11.0,0.0,0.0,219.7356734,1.0,18.0,20.8850935,0.8543098823500056
441,0,138691.0,160063.0,ProfExe,12.0,0.0,0.0,208.420843,0.0,19.0,19.33336736,0.8664775744550584
442,0,49809.0,65074.0,Mgr,7.0,,4.0,116.6327333,3.0,10.0,39.21502891,0.7654209054307404
443,0,78292.0,86959.0,,3.0,,,,,,18.92721164,0.9003323405282949
444,0,139578.0,154602.0,ProfExe,12.0,0.0,0.0,201.9608343,0.0,18.0,22.32582879,0.902821438273761
445,0,57439.0,74816.0,Mgr,2.0,0.0,2.0,126.3032351,0.0,22.0,27.11865353,0.7677368477331052
446,0,76074.0,88178.0,Other,22.0,0.0,0.0,341.4650556,0.0,46.0,27.52324614,0.8627322007757037
447,1,31000.0,42000.0,Mgr,3.5,1.0,0.0,106.2666667,2.0,26.0,,0.7380952380952381
448,0,45150.0,57150.0,Office,4.0,0.0,1.0,94.33333333,3.0,12.0,,0.7900262467191601
449,0,56155.0,57912.0,Office,21.0,0.0,0.0,206.3063213,0.0,20.0,21.79851308,0.969660864760326
450,1,,27410.0,Mgr,6.0,1.0,0.0,2.033333333,1.0,5.0,,
451,0,178559.0,247611.0,Sales,,0.0,0.0,127.2341411,0.0,22.0,42.08390168,0.7211270904765943
452,0,,72310.0,Office,1.0,0.0,0.0,48.81883648,0.0,3.0,40.78739323,
453,0,71666.0,99913.0,Other,0.0,0.0,1.0,196.4649989,0.0,31.0,35.76160473,0.7172840371122877
454,0,75964.0,88754.0,Mgr,19.0,0.0,1.0,298.7004822,0.0,23.0,39.10750164,0.8558938188701354
455,0,75880.0,113612.0,Office,1.0,0.0,0.0,230.8055881,1.0,38.0,17.96588344,0.6678871950146111
456,0,70717.0,87466.0,Other,2.0,0.0,0.0,112.5890607,0.0,15.0,41.4280899,0.8085084489973247
457,0,53776.0,51952.0,Other,5.0,0.0,0.0,87.90011834,0.0,17.0,22.28699748,1.0351093316907916
458,1,53328.0,58088.0,Sales,2.0,0.0,0.0,101.5319079,0.0,21.0,35.76405836,0.9180553642748933
459,1,5816.0,,Mgr,23.0,0.0,2.0,67.8,1.0,18.0,,
460,1,57257.0,63752.0,Other,10.0,2.0,0.0,138.234778,0.0,22.0,38.37246088,0.8981208432676622
461,1,37055.0,83000.0,Sales,1.0,0.0,0.0,122.2666667,2.0,43.0,,0.44644578313253014
462,0,97662.0,110046.0,Office,24.0,0.0,0.0,111.1233973,0.0,11.0,37.25315085,0.8874652418079713
463,0,49000.0,68280.0,Other,1.0,0.0,0.0,61.9,8.0,22.0,,0.7176332747510252
464,0,,57067.0,,,,,,,,14.37098595,
465,0,50387.0,68443.0,Mgr,7.0,,3.0,105.827329,2.0,10.0,40.71766885,0.7361892377598878
466,0,49932.0,66042.0,Office,20.0,0.0,0.0,204.4845828,0.0,19.0,21.85549413,0.756064322703734
467,0,51384.0,84689.0,,4.0,0.0,0.0,224.2470369,3.0,29.0,30.52615072,0.606737592839684
468,0,,36191.0,Other,,,,311.8698993,,12.0,30.79062077,
469,0,98779.0,124827.0,Other,9.0,,,421.541928,1.0,49.0,40.82887293,0.7913271968404272
470,0,73873.0,111781.0,Office,0.0,0.0,0.0,231.7999135,0.0,38.0,19.27357946,0.6608725991000259
471,0,74795.0,99149.0,Other,1.0,0.0,1.0,175.5714428,0.0,32.0,34.44966467,0.7543696860280992
472,0,,47462.0,Other,,,,102.6573271,,9.0,36.09407143,
473,0,78284.0,98214.0,Other,0.0,0.0,1.0,171.8383862,0.0,31.0,36.24796303,0.7970757733113405
474,0,58128.0,93740.0,ProfExe,5.0,0.0,0.0,213.3630277,2.0,24.0,34.47530193,0.6200981438020056
475,0,81335.0,81018.0,Other,22.0,0.0,0.0,341.6105761,1.0,47.0,27.76729977,1.0039127107556345
476,0,52287.0,87972.0,ProfExe,7.0,0.0,0.0,211.2844132,1.0,24.0,33.46140225,0.594359568953758
477,0,58339.0,72432.0,Mgr,10.0,,1.0,197.3383979,0.0,24.0,39.84308734,0.8054313010823945
478,0,46238.0,66842.0,Office,4.0,0.0,0.0,90.38040908,3.0,11.0,36.30952679,0.6917506956703868
479,1,142251.0,157250.0,Other,5.0,0.0,0.0,87.83333333,4.0,21.0,,0.9046168521462639
480,1,19894.0,32500.0,Other,4.0,0.0,0.0,134.7,1.0,16.0,,0.6121230769230769
481,1,27290.0,63500.0,Office,6.0,,,,,,,0.42976377952755906
482,1,18000.0,46520.0,Office,17.0,0.0,1.0,183.1,0.0,23.0,,0.3869303525365434
483,1,66000.0,86300.0,Other,3.0,1.0,1.0,242.4333333,0.0,8.0,,0.764774044032445
484,1,46000.0,66660.0,Office,1.0,0.0,1.0,138.2333333,0.0,9.0,,0.6900690069006901
485,0,120000.0,175450.0,Other,8.0,0.0,0.0,219.1666667,1.0,20.0,,0.6839555428897122
486,0,58843.0,75300.0,Other,1.5,0.0,0.0,103.6666667,0.0,7.0,,0.7814475431606905
487,0,7000.0,31200.0,Other,5.0,0.0,0.0,265.0666667,0.0,12.0,,0.22435897435897437
488,0,29000.0,49000.0,Other,11.0,0.0,0.0,234.4,1.0,32.0,,0.5918367346938775
489,0,5768.0,26600.0,,,,,,,,,0.2168421052631579
490,0,56636.0,76353.0,Other,15.0,0.0,0.0,229.3,1.0,36.0,,0.7417652220606918
491,0,55000.0,63000.0,Other,5.0,0.0,0.0,84.73333333,3.0,20.0,,0.873015873015873
492,0,46225.0,59000.0,Other,16.0,0.0,4.0,219.1333333,0.0,37.0,,0.7834745762711864
493,1,53194.0,81150.0,ProfExe,14.0,7.0,0.0,183.6333333,2.0,28.0,,0.6555021565003081
494,1,83000.0,97635.0,Other,5.6,3.0,0.0,141.0,0.0,10.0,,0.8501049828442669
495,1,138841.0,160000.0,Mgr,11.0,8.0,0.0,86.2,2.0,36.0,,0.86775625
496,1,38800.0,53500.0,ProfExe,15.0,0.0,0.0,96.36666667,0.0,18.0,,0.7252336448598131
497,1,25000.0,49840.0,Office,0.6,0.0,0.0,139.0,0.0,13.0,,0.5016051364365971
498,1,18000.0,25000.0,Other,6.5,1.0,0.0,205.9666667,1.0,19.0,,0.72
499,1,74500.0,81600.0,ProfExe,2.0,2.0,0.0,340.9,0.0,29.0,,0.9129901960784313
500,1,64300.0,119500.0,Other,1.0,1.0,0.0,54.83333333,0.0,8.0,,0.5380753138075314
501,0,64255.0,68389.0,Other,4.0,0.0,0.0,80.15243091,2.0,19.0,40.56186054,0.9395516822880873
502,1,,96783.0,Other,20.0,,,,,,40.73031534,
503,0,129959.0,161301.0,ProfExe,11.0,0.0,0.0,209.9862995,0.0,18.0,21.91795226,0.8056924631589388
504,0,58114.0,93391.0,ProfExe,6.0,0.0,0.0,200.0777551,1.0,24.0,31.73651179,0.6222655287982782
505,0,16047.0,67750.0,Office,21.0,0.0,0.0,315.3214527,0.0,12.0,38.6936558,0.2368560885608856
506,1,39000.0,55000.0,Other,12.0,0.0,1.0,192.7666667,2.0,31.0,,0.7090909090909091
507,1,54000.0,74800.0,Mgr,7.5,1.0,1.0,71.0,4.0,18.0,,0.7219251336898396
508,0,,74753.0,Office,2.0,0.0,0.0,48.85464465,0.0,4.0,41.3025469,
509,0,98490.0,114457.0,Office,23.0,0.0,0.0,116.1000871,0.0,11.0,35.60189425,0.8604978288789676
510,0,54700.0,68500.0,,19.0,0.0,0.0,155.2,1.0,12.0,,0.7985401459854015
511,0,,40185.0,Other,3.0,0.0,0.0,272.9226847,1.0,25.0,41.91689953,
512,0,25896.0,33580.0,Other,1.0,0.0,0.0,29.85636517,9.0,7.0,28.27147416,0.7711733174508636
513,0,120176.0,180104.0,Other,8.0,0.0,0.0,221.6073242,0.0,18.0,32.67435897,0.6672589170701373
514,0,58639.0,72412.0,ProfExe,14.0,0.0,0.0,120.0334646,0.0,20.0,43.67874666,0.8097967187758935
515,0,57863.0,70969.0,Other,0.0,0.0,0.0,65.87204481,7.0,21.0,26.82949019,0.8153278191886598
516,0,64850.0,76985.0,Other,0.0,0.0,0.0,108.2171898,0.0,7.0,36.33755756,0.8423718906280444
517,0,53273.0,54378.0,Other,5.0,0.0,0.0,84.83724997,0.0,17.0,22.86119965,0.9796792820625988
518,1,54600.0,65000.0,Other,14.0,2.0,1.0,98.43333333,11.0,9.0,,0.84
519,0,62329.0,78007.0,ProfExe,8.0,0.0,0.0,55.35880309,1.0,23.0,38.64027711,0.7990180368428474
520,0,57912.0,84806.0,Other,15.0,0.0,0.0,241.5142498,0.0,35.0,35.06267566,0.6828762115888026
521,0,98691.0,115750.0,Office,22.0,0.0,0.0,118.0001423,0.0,11.0,37.72035861,0.852622030237581
522,0,79946.0,113807.0,Office,1.0,0.0,0.0,238.458825,0.0,37.0,18.61728869,0.7024699710914092
523,0,36264.0,48240.0,Other,15.0,0.0,0.0,82.16666667,0.0,12.0,,0.7517412935323383
524,1,46000.0,67000.0,Other,24.0,0.0,0.0,142.0,1.0,14.0,,0.6865671641791045
525,1,43705.0,50000.0,Other,9.0,0.0,2.0,235.3666667,6.0,16.0,,0.8741
526,0,,38061.0,Other,,,,299.7527261,,12.0,31.88003318,
527,1,15637.0,39660.0,Self,6.0,0.0,1.0,354.2397634,3.0,42.0,33.62413345,0.39427634896621283
528,0,,74610.0,Office,1.0,0.0,0.0,40.18213482,0.0,3.0,37.94125377,
529,0,71667.0,117325.0,Office,0.0,0.0,1.0,241.0560781,1.0,38.0,18.51055133,0.6108416790965268
530,1,,76723.0,Other,10.0,0.0,0.0,70.19389019,0.0,11.0,41.25070626,
531,0,71509.0,86484.0,,4.0,,,,,,20.09904978,0.8268465843392998
532,0,22832.0,31666.0,Other,0.0,0.0,0.0,38.00326685,9.0,7.0,28.29568112,0.7210257058043327
533,1,58671.0,87975.0,Mgr,3.0,0.0,0.0,74.06666667,1.0,16.0,,0.6669053708439898
534,1,60890.0,75785.0,Other,6.0,0.0,1.0,45.96666667,0.0,13.0,,0.8034571485122386
535,1,28500.0,42050.0,Other,3.0,,,,,,,0.6777645659928656
536,1,60971.32,77375.0,Other,2.0,,,,,,,0.7879976736672052
537,0,131000.0,197500.0,ProfExe,1.5,0.0,0.0,68.03333333,2.0,23.0,,0.6632911392405063
538,0,55456.0,86766.0,ProfExe,6.0,0.0,0.0,240.0567715,2.0,23.0,31.7246985,0.6391443653043819
