idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,LTV RATIO,missing_mortgage,missing_property_value,predicted_probability,dataset,LGD,RWA_IRB,EL
395,0,47949.0,53102.0,0.9029603404768182,0,0,0.0020633132788646,Training,0.45,8861.427764890977,44.52021378372542
396,0,25605.112090741535,37448.0,0.6837511239783576,1,0,0.0041647235716463,Test,0.45,7891.382339839451,47.987196245530626
398,0,80739.0,97630.0,0.8269896548192154,0,0,0.0346090512482412,Validation,0.45,98087.10625374003,1257.435084929286
399,0,63144.0,76754.0,0.8226802511921203,0,0,0.0953081833696278,Validation,0.45,126581.84908214248,2708.1629688113003
400,0,33639.0,37345.0,0.9007631543714018,0,0,0.0332854224774289,Test,0.45,39977.6117297463,503.8597470232038
401,0,78741.0,90599.0,0.8691155531518008,0,0,0.0153725731815692,Training,0.45,58740.24620588213,544.7033032004732
402,0,51724.0,87770.0,0.5893129770992367,0,0,0.0776040388779596,Validation,0.45,94904.10491624002,1806.296088115612
406,0,22789.0,35836.0,0.6359247683893292,0,0,0.787624941947598,Training,0.45,25271.0556403543,8077.133160919716
407,0,75113.0,115900.0,0.6480845556514236,0,0,0.2472632650138446,Training,0.45,196062.66349717605,8357.708531243208
408,0,55000.0,88300.0,0.622876557191393,0,0,0.3180226123901646,Training,0.45,144079.0160748678,7871.059656656575
409,0,60000.0,70000.0,0.8571428571428571,0,0,0.5636122783578326,Test,0.45,123476.61186646394,15217.53151566148
410,0,70300.0,107500.0,0.653953488372093,0,0,0.2472632650138446,Test,0.45,183499.59719158438,7822.173388712975
412,0,81145.0,117530.0,0.6904194673700332,0,0,0.0190259173774813,Training,0.45,69192.01023736068,694.736129518074
413,0,48468.382174329854,70886.0,0.6837511239783576,1,0,0.0153725731815692,Training,0.45,36157.08083617079,335.2876883852174
415,0,58689.0,72557.0,0.8088675110602699,0,0,0.0708538629594606,Training,0.45,103288.64095479969,1871.2540634525024
416,0,62380.0,89742.0,0.6951037418377125,0,0,0.0118487140684304,Training,0.45,39344.945180976036,332.6052526149098
417,0,74376.0,84855.0,0.876506982499558,0,0,0.0153725731815692,Training,0.45,55483.98612931877,514.5077263285759
418,0,33367.05485014385,48800.0,0.6837511239783577,1,0,0.3738290291416983,Validation,0.45,85381.87494205468,5613.108173976182
419,0,68733.0,81973.0,0.8384834030717432,0,0,0.1417125026045784,Test,0.45,159235.32790025492,4383.14644868422
420,0,40926.0,50486.0,0.8106405736243711,0,0,0.003665531455808,Training,0.45,11511.840287962352,67.5069931621792
421,0,95450.0,112630.0,0.8474651513806268,0,0,0.0467042987718078,Training,0.45,136528.9985215322,2006.066392996075
422,0,31805.36728297728,46516.0,0.6837511239783576,1,0,0.3738290291416983,Training,0.45,81385.72325419293,5350.396307800739
423,0,98415.0,126636.0,0.777148678101014,0,0,0.0071889416436986,Test,0.45,44422.514277900525,318.37486133906896
424,0,37877.0772639051,55396.0,0.6837511239783576,1,0,0.0346090512482412,Training,0.45,46015.59224372088,589.9003686720374
425,0,55113.0,56486.0,0.9756930920936161,0,0,0.0321424601431243,Test,0.45,64210.558490909476,797.1603326406043
427,0,20884.494330794954,30544.0,0.6837511239783576,1,0,0.0236797208877591,Training,0.45,20347.813464811075,222.54254848584532
428,0,49367.0,59609.0,0.8281803083427,0,0,0.0321424601431243,Training,0.45,57516.060476125924,714.0495734485279
429,0,58741.0,68225.0,0.8609893733968487,0,0,0.255278537145043,Validation,0.45,153735.43948316574,6747.892447696638
432,0,69773.0,83014.0,0.8404967836750428,0,0,0.0190259173774813,Training,0.45,59495.15226189373,597.3728999305513
433,0,51855.0,58084.0,0.8927587631705806,0,0,0.0267956112757076,Test,0.45,54371.98408411717,625.2688902158179
434,0,48430.0,64358.0,0.7525094005407253,0,0,0.0708538629594606,Training,0.45,85233.49999899384,1544.1536624070047
435,0,29662.0,36195.0,0.8195054565547728,0,0,0.1796362552924711,Test,0.45,73367.32624649255,2397.766772018375
436,0,66587.0,70710.0,0.941691415641352,0,0,0.0708538629594606,Training,0.45,117188.58278820984,2123.0757777967215
438,0,54161.0,59714.0,0.9070067320896272,0,0,0.0118487140684304,Training,0.45,34160.97428577818,288.7821911971165
439,0,134616.0,155034.0,0.868299856805604,0,0,0.0267956112757076,Training,0.45,141150.11106870152,1623.2031033707945
440,0,136951.0,160306.0,0.8543098823500056,0,0,0.0118487140684304,Training,0.45,86379.12131259777,730.2119581735253
441,0,138691.0,160063.0,0.8664775744550584,0,0,0.0267956112757076,Training,0.45,145422.90704098533,1672.3395555476234
442,0,49809.0,65074.0,0.7654209054307404,0,0,0.2502857729093674,Training,0.45,130153.46114108698,5609.917828279205
443,0,78292.0,86959.0,0.9003323405282949,0,0,0.0346090512482412,Training,0.45,95114.32793096043,1219.325328147285
444,0,139578.0,154602.0,0.902821438273761,0,0,0.0118487140684304,Training,0.45,88036.0493502769,744.2189155095203
445,0,57439.0,74816.0,0.7677368477331052,0,0,0.0953081833696278,Training,0.45,115145.30009865042,2463.483035055623
446,0,76074.0,88178.0,0.8627322007757037,0,0,0.008375743780809,Training,0.45,38098.70089717887,286.7293495715688
448,0,45150.0,57150.0,0.7900262467191601,0,0,0.671165058398555,Training,0.45,73955.40063581921,13636.396074012642
449,0,56155.0,57912.0,0.969660864760326,0,0,0.0118487140684304,Training,0.45,35418.650154499985,299.4140423307191
451,0,178559.0,247611.0,0.7211270904765943,0,0,0.0959045833354817,Training,0.45,358865.4921198046,7706.081923110124
452,0,49442.043774875034,72310.0,0.6837511239783576,1,0,0.1417125026045784,Training,0.45,114543.52425401166,3152.950090750196
453,0,71666.0,99913.0,0.7172840371122877,0,0,0.0267956112757076,Training,0.45,75144.5880121944,864.1504249581874
454,0,75964.0,88754.0,0.8558938188701354,0,0,0.0190259173774813,Validation,0.45,64774.19268803829,650.3781544483453
455,0,75880.0,113612.0,0.6678871950146111,0,0,0.0267956112757076,Training,0.45,79563.13089003589,914.9629426203118
456,0,70717.0,87466.0,0.8085084489973247,0,0,0.1417125026045784,Test,0.45,163831.70650375116,4509.6673710095865
457,0,53776.0,51952.0,1.0351093316907916,0,0,0.0321424601431243,Training,0.45,62652.85855255834,777.8218214954936
462,0,97662.0,110046.0,0.8874652418079713,0,0,0.0708538629594606,Training,0.45,171878.4653500255,3113.878483956078
463,0,49000.0,68280.0,0.7176332747510252,0,0,0.797838019665563,Validation,0.45,51914.83186241193,17592.328333625665
464,0,39019.62539207293,57067.0,0.6837511239783575,1,0,0.0346090512482412,Test,0.45,47403.63568799948,607.6944966966415
465,0,50387.0,68443.0,0.7361892377598878,0,0,0.3138449240765384,Test,0.45,132114.85897836625,7116.166885250043
466,0,49932.0,66042.0,0.756064322703734,0,0,0.0118487140684304,Training,0.45,31493.61658827341,266.23349588919
467,0,51384.0,84689.0,0.606737592839684,0,0,0.0416971016455334,Training,0.45,69181.27582909142,964.1537419293396
468,0,24745.636927900738,36191.0,0.6837511239783576,1,0,0.0095117371175792,Training,0.45,13498.401049245394,105.9182969693634
469,0,98779.0,124827.0,0.7913271968404272,0,0,0.0071889416436986,Validation,0.45,44586.81641880543,319.55240998030683
470,0,73873.0,111781.0,0.6608725991000259,0,0,0.0267956112757076,Training,0.45,77458.71334000555,890.7624862966564
471,0,74795.0,99149.0,0.7543696860280992,0,0,0.0467042987718078,Training,0.45,106984.66678279729,1571.961611986814
472,0,32452.19584626081,47462.0,0.6837511239783576,1,0,0.0363836366509236,Validation,0.45,40543.31079014002,531.3280059877344
473,0,78284.0,98214.0,0.7970757733113405,0,0,0.0467042987718078,Training,0.45,111975.23436626115,1645.2896962734908
474,0,58128.0,93740.0,0.6200981438020056,0,0,0.0267956112757076,Training,0.45,60949.46853421199,700.9088815054491
475,0,81335.0,81018.0,1.0039127107556345,0,0,0.008375743780809,Training,0.45,40733.467905881684,306.55850418544503
476,0,52287.0,87972.0,0.594359568953758,0,0,0.0267956112757076,Training,0.45,54824.9528841237,630.4779570478155
477,0,58339.0,72432.0,0.8054313010823945,0,0,0.0047251656534692,Training,0.45,19665.043862499173,124.04764757598284
478,0,46238.0,66842.0,0.6917506956703868,0,0,0.1075492138920143,Training,0.45,97254.00396572503,2237.787248372531
485,0,120000.0,175450.0,0.6839555428897122,0,0,0.3180226123901646,Validation,0.45,314354.21689062065,17173.221069068888
486,0,58843.0,75300.0,0.7814475431606905,0,0,0.5636122783578326,Training,0.45,121095.57120097229,14924.086782934475
487,0,7000.0,31200.0,0.22435897435897437,0,0,0.4853968513213417,Test,0.45,16162.953952033093,1529.0000816622262
488,0,29000.0,49000.0,0.5918367346938775,0,0,0.572475587587339,Test,0.45,58763.64630854739,7470.806418014773
489,0,5768.0,26600.0,0.2168421052631579,0,0,0.6355026090919068,Validation,0.45,10298.92196938977,1649.5105721589532
490,0,56636.0,76353.0,0.7417652220606918,0,0,0.3180226123901646,Training,0.45,148364.7118984766,8105.187903898213
491,0,55000.0,63000.0,0.873015873015873,0,0,0.671165058398555,Training,0.45,90089.63532602563,16611.335195364238
492,0,46225.0,59000.0,0.7834745762711864,0,0,0.8822405072064121,Training,0.45,29352.712474370608,18351.70535052738
501,0,64255.0,68389.0,0.9395516822880873,0,0,0.1417125026045784,Training,0.45,148861.04191917827,4097.581584685733
503,0,129959.0,161301.0,0.8056924631589388,0,0,0.0118487140684304,Training,0.45,81969.05628044989,692.9311642286158
504,0,58114.0,93391.0,0.6222655287982782,0,0,0.0267956112757076,Training,0.45,60934.78898976734,700.7400691544121
505,0,16047.0,67750.0,0.2368560885608856,0,0,0.0190259173774813,Training,0.45,13683.21139046062,137.3890032703991
508,0,51112.44777075417,74753.0,0.6837511239783576,1,0,0.1417125026045784,Training,0.45,118413.38775494586,3259.47279952772
509,0,98490.0,114457.0,0.8604978288789676,0,0,0.0708538629594606,Test,0.45,173335.68893043368,3140.2786332947735
510,0,54700.0,68500.0,0.7985401459854015,0,0,0.4534831721179381,Training,0.45,131012.56481910739,11162.488281683045
511,0,27476.5389170703,40185.0,0.6837511239783576,1,0,0.107608681606781,Training,0.45,57804.64403515866,1330.5213575925052
512,0,25896.0,33580.0,0.7711733174508636,0,0,0.2256439609876891,Training,0.45,66880.77529647244,2629.4742061817387
513,0,120176.0,180104.0,0.6672589170701373,0,0,0.0267956112757076,Training,0.45,126009.20951292769,1449.0852213012465
514,0,58639.0,72412.0,0.8097967187758935,0,0,0.0959045833354817,Training,0.45,117851.87860826518,2530.68698799419
515,0,57863.0,70969.0,0.8153278191886598,0,0,0.0921295363068469,Training,0.45,114377.47293100595,2398.901111695387
516,0,64850.0,76985.0,0.8423718906280444,0,0,0.0708538629594606,Test,0.45,114131.58114670143,2067.692855814459
517,0,53273.0,54378.0,0.9796792820625988,0,0,0.0321424601431243,Test,0.45,62066.82783528787,770.5463756420975
519,0,62329.0,78007.0,0.7990180368428474,0,0,0.0708538629594606,Training,0.45,109694.7929266423,1987.3126909800988
520,0,57912.0,84806.0,0.6828762115888026,0,0,0.0190259173774813,Training,0.45,49381.325982698036,495.82301722411364
521,0,98691.0,115750.0,0.852622030237581,0,0,0.0708538629594606,Training,0.45,173689.43523437335,3146.6873651994565
522,0,79946.0,113807.0,0.7024699710914092,0,0,0.0267956112757076,Training,0.45,83826.49001231957,963.9908725714739
523,0,36264.0,48240.0,0.7517412935323383,0,0,0.787624941947598,Training,0.45,40213.68036077969,12853.093902654464
526,0,26024.251529740268,38061.0,0.6837511239783576,1,0,0.0095117371175792,Test,0.45,14195.867545393301,111.39112765469152
528,0,51014.67136002526,74610.0,0.6837511239783576,1,0,0.0708538629594606,Test,0.45,89782.34547415619,1626.5639400593172
529,0,71667.0,117325.0,0.6108416790965268,0,0,0.0190259173774813,Training,0.45,61110.158329914695,613.5886893113785
531,0,71509.0,86484.0,0.8268465843392998,0,0,0.0153725731815692,Test,0.45,53345.22378349812,494.6748010383743
532,0,22832.0,31666.0,0.7210257058043327,0,0,0.2256439609876891,Training,0.45,58967.47998026948,2318.356312771913
537,0,131000.0,197500.0,0.6632911392405063,0,0,0.5636122783578326,Training,0.45,269590.60257511295,33224.94380919423
538,0,55456.0,86766.0,0.6391443653043819,0,0,0.0190259173774813,Training,0.45,47287.10480896018,474.7955733385213
539,0,60973.0,79443.0,0.7675062623516232,0,0,0.0267956112757076,Test,0.45,63932.561673143886,735.2139628411738
540,0,93428.0,118184.0,0.790530020984228,0,0,0.0071889416436986,Training,0.45,42171.48467160179,302.24179794936276
541,0,49064.0,64225.0,0.7639392759828727,0,0,0.3138449240765384,Test,0.45,128645.94917170226,6929.319309701076
542,0,139348.0,205981.0,0.6765089984027653,0,0,0.0708538629594606,Training,0.45,245242.98488250657,4443.004843053712
543,0,32832.0,50798.0,0.6463246584511201,0,0,0.0267956112757076,Test,0.45,34425.628800496284,395.8890792318144
544,0,75311.0,89905.0,0.8376730993826818,0,0,0.0153725731815692,Training,0.45,56181.489719602105,520.9757364947211
546,0,30530.171436757646,44651.0,0.6837511239783576,1,0,0.107608681606781,Training,0.45,64228.82072449595,1478.390173892322
547,0,138033.0,163162.0,0.8459874235422463,0,0,0.0118487140684304,Training,0.45,87061.57130756116,735.981097053444
548,0,88288.0,119677.0,0.7377190270478037,0,0,0.0118487140684304,Test,0.45,55685.90125261321,470.74467045311246
549,0,75547.0,93839.0,0.8050703865130703,0,0,0.0153725731815692,Training,0.45,56357.544101748485,522.6083037666037
550,0,48924.0,86612.0,0.5648639911328684,0,0,0.0353449320592947,Training,0.45,60141.73175325744,778.1469552310202
551,0,73985.0,114849.0,0.6441936803977396,0,0,0.0267956112757076,Training,0.45,77576.1496955628,892.1129851049521
552,0,37016.91834994032,54138.0,0.6837511239783576,1,0,0.1721226640823623,Test,0.45,90612.14571460865,2867.1527711299545
553,0,51974.0,59323.0,0.8761188746354702,0,0,0.0321424601431243,Training,0.45,60553.40059525936,751.7575005654342
554,0,56596.0,72861.0,0.7767667201932447,0,0,0.0208904915234831,Validation,0.45,51113.594684415075,532.0432162183723
556,0,65032.0,83184.0,0.7817849586458935,0,0,0.0267956112757076,Training,0.45,68188.58102320525,784.1574866168174
557,0,72739.0,91425.0,0.7956138911676237,0,0,0.4534831721179381,Training,0.45,174217.96987892233,14843.660605509014
558,0,82412.0,91326.0,0.90239362284563,0,0,0.0190259173774813,Training,0.45,70272.3759650178,705.583756310845
560,0,45864.0,57799.0,0.7935085382100037,0,0,0.0129783827280068,Training,0.45,30693.511957478528,267.8582454467868
562,0,47518.0,60252.0,0.7886543185288455,0,0,0.1615253709344235,Training,0.45,114396.55239922644,3453.9131592278713
563,0,63573.0,80601.0,0.7887371124427737,0,0,0.1417125026045784,Training,0.45,147281.03677422646,4054.090017636388
565,0,44744.0,60518.0,0.7393502759509567,0,0,0.0129783827280068,Training,0.45,29943.97564594059,261.3171405518714
566,0,34053.54097861812,49804.0,0.6837511239783576,1,0,0.0933343798659721,Test,0.45,67678.44566033572,1430.2647582659058
567,0,72097.0,69408.0,1.0387419317657907,0,0,0.0959045833354817,Training,0.45,144899.58716929168,3111.4947351322007
568,0,84479.0,104571.0,0.8078626005297835,0,0,0.1075492138920143,Test,0.45,177687.63789568073,4088.5425181725645
569,0,88056.0,104794.0,0.8402771151020096,0,0,0.0708538629594606,Training,0.45,154972.55989905845,2807.5984905412183
570,0,11358.0,36892.0,0.30787162528461454,0,0,0.0236797208877591,Training,0.45,11066.126939570826,121.02942142942555
582,0,40936.0,50900.0,0.8042436149312377,0,0,0.5636122783578326,Training,0.45,84243.97638942613,10382.414502085305
583,0,18358.717678818903,26850.0,0.6837511239783577,1,0,0.572475587587339,Training,0.45,37200.86870195138,4729.462960739364
584,0,49100.0,85650.0,0.5732632807939287,0,0,0.4534831721179381,Test,0.45,117599.94392354977,10019.710687945842
591,0,67778.0,83368.0,0.812997792918146,0,0,0.0118487140684304,Training,0.45,42749.626394296145,361.38696395853407
592,0,60192.0,76475.0,0.7870807453416149,0,0,0.0708538629594606,Test,0.45,105933.81854097536,1919.1760736651336
593,0,57213.0,92458.0,0.618799887516494,0,0,0.008375743780809,Training,0.45,28652.903415494053,215.6406430191414
595,0,133475.0,203936.0,0.6544945473089597,0,0,0.0708538629594606,Validation,0.45,234906.90506639896,4255.748711331302
596,0,77518.0,83727.0,0.9258423208761809,0,0,0.0153725731815692,Validation,0.45,57827.89658992864,536.2430075499965
597,0,48829.0,62357.0,0.7830556312843786,0,0,0.0708538629594606,Training,0.45,85935.71281129197,1556.8754735013756
598,0,58622.0,77726.0,0.7542135192856959,0,0,0.0190259173774813,Training,0.45,49986.74008422648,501.9017978262189
599,0,19550.495887913177,28593.0,0.6837511239783576,1,0,0.073269166305243,Training,0.45,34945.52892109863,644.601840552666
600,0,49926.0,58588.0,0.8521540247149587,0,0,0.0129783827280068,Training,0.45,33411.91954450272,291.5814312353104
601,0,80900.0,99525.0,0.8128610901783472,0,0,0.0467042987718078,Training,0.45,115717.08727492881,1700.269996787663
602,0,27583.204092410924,40341.0,0.6837511239783576,1,0,0.107608681606781,Training,0.45,58029.04429569082,1335.6865020937978
603,0,14776.0,32287.0,0.45764549199368165,0,0,0.0933343798659721,Validation,0.45,29366.012588970447,620.5989586048216
604,0,32243.0,36369.0,0.8865517336192912,0,0,0.0332854224774289,Test,0.45,38318.56282892505,482.949844622883
605,0,53377.0,86018.0,0.6205329117161524,0,0,0.0118487140684304,Training,0.45,33666.48186798586,284.60196487377425
606,0,56622.0,70136.0,0.8073172122732976,0,0,0.1195019681513543,Training,0.45,123856.36060877083,3044.8981982996925
607,0,35100.0,45000.0,0.78,0,0,0.572475587587339,Training,0.45,71124.27535965563,9042.25190594202
608,0,46050.63819994238,67350.0,0.6837511239783576,1,0,0.3777907662127063,Test,0.45,117553.08909416116,7828.8776505631595
609,0,70451.0,81862.0,0.8606068749847304,0,0,0.0467042987718078,Training,0.45,100771.13121886292,1480.6640487476843
610,0,20887.0,26958.0,0.774797833667186,0,0,0.4008768389025415,Training,0.45,52474.990994655964,3767.901540370823
612,0,76056.0,83643.0,0.9092930669631649,0,0,0.008375743780809,Training,0.45,38089.68629802345,286.6615060469442
613,0,46584.64782776948,68131.0,0.6837511239783576,1,0,0.1417125026045784,Training,0.45,107923.72909625321,2970.7321619817676
614,0,51045.0,91068.0,0.560515219396495,0,0,0.0208904915234831,Test,0.45,46100.31522839012,479.8598129172877
