idx,DEFAULT,PROPERTY VALUE,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,DEBTINC
538,0,86766.0,6.0,0.0,0.0,240.0567715,2.0,31.7246985
3663,0,119351.0,15.0,0.0,0.0,238.6686971,4.0,38.29827816
4284,0,22399.0,5.0,0.0,0.0,96.64268699,1.0,22.19662471
4003,0,174787.0,26.0,,4.0,332.0828264,1.0,32.34639883
1723,0,61250.0,7.5,0.0,0.0,264.8,1.0,
2785,0,88545.0,21.0,0.0,0.0,242.6003878,10.0,36.29703312
5921,0,291242.0,10.0,0.0,0.0,217.8016474,2.0,29.42305804
5532,0,195327.0,23.0,0.0,0.0,174.6353487,1.0,37.44738401
3044,0,53040.0,9.0,0.0,0.0,118.3013718,0.0,17.74778355
376,0,73726.0,3.0,2.0,0.0,163.2839332,1.0,42.40781425
5479,0,-1.0,1.0,0.0,2.0,205.6506602,3.0,41.83267428
5741,1,291222.0,30.0,0.0,0.0,228.1464583,1.0,43.7894993
3287,1,133015.0,19.0,1.0,1.0,177.5,5.0,
4677,0,94704.0,1.0,0.0,0.0,93.26171339,2.0,35.2905832
2739,0,80837.0,1.0,0.0,0.0,126.9127232,3.0,35.90146304
1666,1,79000.0,1.0,0.0,0.0,182.6,2.0,
1617,0,58947.0,22.0,0.0,0.0,122.0303618,0.0,40.08314453
2335,1,60000.0,0.0,0.0,0.0,0.0,12.0,
151,1,102700.0,5.0,0.0,1.0,58.86666667,0.0,
860,0,80164.0,20.0,0.0,0.0,350.5284099,1.0,29.6623601
2302,1,28992.0,,0.0,0.0,342.0666667,2.0,
659,1,38500.0,2.0,0.0,0.0,,0.0,
4221,0,97800.0,1.0,0.0,0.0,192.7333333,0.0,
5319,0,118886.0,12.0,0.0,0.0,85.0457549,0.0,26.34913193
4391,1,167475.0,5.0,0.0,1.0,202.6038029,1.0,22.04393384
739,1,111000.0,6.0,2.0,2.0,214.1,2.0,
3627,1,72000.0,5.0,1.0,1.0,215.0333333,6.0,
5133,0,86166.0,0.0,0.0,0.0,100.9493217,0.0,33.82093404
4581,0,151738.0,,,,,,16.42639471
2344,0,103804.0,21.0,0.0,0.0,123.6635751,4.0,30.63534815
4425,0,105405.0,0.0,,,230.0750645,4.0,43.51909332
1237,0,35261.0,,,,,,33.6664545
1250,0,79000.0,14.0,0.0,0.0,113.6333333,0.0,
3843,0,79967.0,,,,,,38.64772791
630,1,75189.0,4.0,0.0,0.0,95.67687269,0.0,36.97971203
1829,0,64407.0,0.0,0.0,0.0,191.0774254,1.0,26.20306729
4959,0,181869.0,1.0,0.0,0.0,204.0289898,0.0,39.80087956
2280,0,105065.0,0.0,0.0,0.0,71.55047746,0.0,34.75170874
384,0,63614.0,23.0,0.0,0.0,325.2993087,0.0,40.24440437
5312,0,290762.0,13.0,0.0,1.0,239.3216306,1.0,24.77798542
4239,0,102155.0,13.0,0.0,0.0,164.7849474,0.0,36.27847391
1233,0,110069.0,13.0,0.0,0.0,206.799179,3.0,40.56989706
4836,0,101165.0,0.0,0.0,0.0,195.4513312,0.0,35.20086451
4130,0,51337.0,0.0,,,312.1997839,,35.37968123
2879,0,167020.0,5.0,0.0,0.0,315.4665656,0.0,25.91297601
451,0,247611.0,,0.0,0.0,127.2341411,0.0,42.08390168
3604,1,84990.0,8.0,3.0,1.0,166.1793992,2.0,40.43670481
5736,0,175968.0,13.0,0.0,0.0,160.7297557,0.0,39.46919961
540,0,118184.0,10.0,,,411.9520505,1.0,40.39647435
773,1,72000.0,,0.0,2.0,187.2666667,1.0,
2131,1,58760.0,15.0,0.0,0.0,147.9109824,1.0,30.96207665
3528,0,123662.0,0.0,,3.0,241.6422316,0.0,41.05065735
3845,0,82870.0,5.0,,,91.70143677,0.0,36.6352308
4901,0,104624.0,15.0,0.0,1.0,132.1071172,0.0,40.20529288
904,0,92503.0,0.0,0.0,0.0,121.1996495,2.0,37.39023989
677,1,31352.0,0.0,1.0,1.0,33.43333333,9.0,
1446,0,108653.0,15.0,0.0,0.0,206.9034809,2.0,37.74304708
1580,0,63337.0,2.0,0.0,1.0,193.7424854,0.0,27.62349396
5258,0,50409.0,36.0,0.0,0.0,287.4961733,0.0,38.6443946
2477,0,59000.0,6.0,1.0,0.0,107.5333333,2.0,
5649,0,117084.0,15.0,0.0,0.0,198.0997869,0.0,40.2048745
5557,0,-1.0,3.0,0.0,1.0,206.6470786,3.0,41.27663712
1605,0,50000.0,,0.0,0.0,78.13333333,0.0,
4997,0,100332.0,16.0,0.0,0.0,139.5105459,0.0,38.42744457
5458,0,40000.0,7.0,0.0,0.0,45.66666667,0.0,
3186,0,111291.0,1.0,,2.0,151.1045925,1.0,39.48719814
3191,0,130864.0,6.0,,,244.7288109,3.0,37.49264563
631,0,57285.0,7.0,1.0,0.0,110.0718569,1.0,25.40901671
4852,0,31777.0,23.0,0.0,0.0,82.29350724,3.0,28.07899411
3145,0,60065.0,0.0,0.0,0.0,326.5184144,0.0,38.83660184
244,1,35675.0,1.0,0.0,3.0,153.9333333,3.0,
858,0,87898.0,4.0,0.0,0.0,209.5214385,4.0,32.74300708
5764,1,130818.0,9.0,0.0,0.0,112.5918505,0.0,43.68096501
3896,0,68684.0,12.0,0.0,1.0,121.4533629,0.0,42.20643322
291,0,250155.0,,0.0,0.0,126.4009836,0.0,43.20775979
5314,0,294326.0,15.0,0.0,1.0,250.4910072,2.0,27.92066177
4340,0,179173.0,5.0,,,200.8339688,4.0,41.00966476
90,1,16020.0,18.0,0.0,1.0,85.8,2.0,
2777,1,101136.0,11.0,0.0,3.0,107.3884676,0.0,27.69600093
1135,0,56475.0,9.0,2.0,0.0,309.2644975,2.0,34.48718804
114,0,79087.0,4.0,1.0,0.0,81.3490651,0.0,40.70530876
829,0,51703.0,,,,,,12.10514386
2636,0,87110.0,5.0,0.0,0.0,111.399385,0.0,26.06204325
5607,0,51389.0,,0.0,0.0,,6.0,32.77433102
1413,0,69834.0,3.0,0.0,0.0,308.7591757,0.0,34.09578509
1354,0,61576.0,6.0,0.0,0.0,84.83912605,1.0,30.8681375
738,0,34254.0,3.0,0.0,0.0,267.9186416,0.0,21.92999049
2283,1,167164.0,8.0,2.0,6.0,111.5886033,5.0,91.61259998
3210,0,85654.0,7.0,0.0,0.0,163.3947887,1.0,28.27488887
1558,0,38246.0,,,0.0,88.88697534,0.0,37.65838877
2258,0,101664.0,0.0,0.0,0.0,68.58368974,0.0,36.83942264
963,0,105493.0,2.0,0.0,0.0,63.43088731,2.0,39.38611808
1735,1,87000.0,13.0,,,,,
3358,0,94504.0,7.0,0.0,0.0,85.85082998,0.0,32.2942169
2098,0,112904.0,5.0,0.0,0.0,68.54904501,2.0,34.53524372
3438,0,170310.0,23.0,0.0,0.0,73.0072773,2.0,29.80460145
4606,0,161366.0,14.0,0.0,0.0,195.6423332,0.0,34.54080952
725,0,38648.0,,,,302.5301822,,30.44537563
2630,0,57940.0,0.0,0.0,0.0,86.89492992,1.0,38.85034854
4025,1,67000.0,7.0,0.0,0.0,65.96666667,2.0,
4220,0,60115.0,27.0,0.0,1.0,213.4142381,0.0,25.57680965
1924,0,91004.0,20.0,0.0,0.0,227.5073902,10.0,34.46430215
3346,0,74305.0,0.0,0.0,0.0,187.1833294,0.0,31.81747192
3200,0,96633.0,25.0,1.0,0.0,224.7643591,1.0,36.7023407
2203,1,88000.0,16.0,0.0,0.0,,0.0,
3394,0,195000.0,13.0,0.0,0.0,202.9,0.0,
5472,0,57436.0,0.0,0.0,0.0,94.11896805,0.0,37.74993373
1051,0,101365.0,1.0,0.0,0.0,182.8035145,0.0,33.48191013
5342,1,116160.0,19.0,4.0,0.0,130.3603618,0.0,50.35299879
2045,1,24869.0,0.7,9.0,1.0,193.8,0.0,
3685,0,76100.0,1.0,0.0,0.0,222.8321181,0.0,36.2633362
705,0,56386.0,11.0,1.0,0.0,294.6027668,2.0,32.38595617
341,0,46830.0,0.0,0.0,1.0,,0.0,13.30601308
669,0,79754.0,3.8,0.0,0.0,208.0,0.0,
1451,0,61492.0,3.0,0.0,1.0,90.23032976,0.0,38.25586202
710,0,55848.0,10.0,,,161.6615823,,24.20011144
2692,0,102000.0,3.5,0.0,0.0,123.7666667,1.0,
5381,1,,4.0,2.0,4.0,172.4323547,0.0,47.79590611
4617,1,,4.0,0.0,0.0,123.8,0.0,
1942,0,64842.0,0.0,1.0,0.0,192.4791522,2.0,26.54684008
3856,0,97780.0,17.0,0.0,1.0,632.1031857,1.0,20.73703901
5847,0,63298.0,12.0,0.0,0.0,106.6882892,1.0,37.31209736
2733,0,48276.0,4.0,0.0,0.0,315.1783185,0.0,18.30195947
3795,0,128042.0,0.0,0.0,0.0,314.5333333,3.0,
2798,0,93472.0,19.0,0.0,0.0,244.476057,11.0,33.19641246
2776,0,92443.0,6.0,0.0,0.0,128.0295993,0.0,28.48485856
5123,0,179000.0,1.0,1.0,0.0,226.2333333,2.0,
4972,0,51055.0,,,,70.25339459,,28.20743574
3447,0,124195.0,24.0,0.0,0.0,278.3074217,2.0,32.72169498
3740,0,95188.0,1.0,0.0,0.0,73.0813375,0.0,27.44254252
3264,0,135146.0,16.0,0.0,0.0,174.1014596,1.0,37.6335491
3440,0,94898.0,22.0,0.0,0.0,223.901918,2.0,35.99822541
3963,1,209695.0,9.0,3.0,0.0,159.7067703,0.0,38.59193997
3599,0,205608.0,4.0,0.0,0.0,201.3023718,0.0,27.52750202
2059,0,72045.0,0.0,0.0,0.0,172.6966846,2.0,42.56558229
1706,0,121229.0,2.0,0.0,0.0,104.4825912,0.0,34.76728889
3459,0,79265.0,16.0,0.0,0.0,194.0542928,0.0,37.72576061
2343,0,128657.0,8.0,0.0,0.0,178.3390263,3.0,27.54114088
2690,0,54970.0,,0.0,0.0,73.75669023,0.0,41.82308472
1844,1,90956.0,10.0,0.0,1.0,233.1561248,0.0,32.90882386
4603,0,238729.0,2.0,0.0,0.0,317.6925568,0.0,37.78203628
268,0,74685.0,,,,,,24.27486528
3992,0,55582.0,5.0,1.0,,120.2198845,,26.22575883
2023,0,110064.0,6.0,0.0,0.0,85.00919673,1.0,33.99003975
1659,0,59515.0,23.0,0.0,0.0,231.5999445,0.0,25.70127642
2612,0,40908.0,20.0,0.0,1.0,198.8312038,1.0,32.01239231
5673,1,131000.0,34.0,,13.0,210.6,3.0,
1898,0,90316.0,26.0,0.0,0.0,162.3574415,2.0,39.8754838
2606,1,111351.0,6.0,,6.0,225.6333333,0.0,
3887,0,219297.0,12.0,0.0,0.0,198.5572405,0.0,40.7848993
4880,0,147598.0,,,,,,14.46198733
92,0,45760.0,0.0,0.0,0.0,,0.0,
3647,0,98737.0,1.0,0.0,0.0,166.8165741,4.0,33.03507598
2251,1,40700.0,1.0,0.0,0.0,91.26666667,1.0,
13,0,87400.0,2.5,0.0,0.0,147.1333333,0.0,
1035,0,69459.0,0.0,0.0,2.0,86.43183174,2.0,36.26033127
5544,0,265000.0,4.0,0.0,0.0,246.5666667,0.0,
4760,1,141000.0,15.0,1.0,2.0,305.3666667,2.0,
4550,0,97948.0,1.0,0.0,0.0,160.0582364,1.0,34.35546078
3216,0,60489.0,17.0,0.0,0.0,106.486237,1.0,38.80624071
1456,0,137000.0,3.0,0.0,0.0,277.0,1.0,
42,1,193500.0,8.0,0.0,0.0,130.0333585,0.0,
753,0,115215.0,23.0,0.0,0.0,130.2563294,0.0,36.50599948
5371,0,176389.0,13.0,0.0,0.0,184.3193761,2.0,40.89430209
263,1,66700.0,31.0,1.0,1.0,204.0666667,0.0,
3605,0,127485.0,0.0,0.0,0.0,319.2508159,0.0,42.72323221
5840,0,86207.0,9.0,0.0,0.0,167.8236105,0.0,26.65051224
569,0,104794.0,25.0,0.0,0.0,56.75011314,2.0,30.53890697
4994,0,77878.0,,2.0,1.0,99.37716841,2.0,28.87672375
4349,0,139133.0,9.0,1.0,0.0,195.4588258,4.0,40.20610642
4930,0,74279.0,20.0,,0.0,295.6669448,1.0,37.91727288
4899,0,98179.0,7.0,,,,,30.82947717
5064,0,35684.0,16.0,2.0,0.0,122.2944468,1.0,24.35575958
4262,0,102195.0,18.0,0.0,0.0,628.1580616,1.0,20.4962161
3984,0,180053.0,9.0,0.0,0.0,323.5951974,0.0,43.03775004
1836,0,56656.0,1.0,0.0,0.0,186.4510167,0.0,35.45260742
5842,0,108486.0,6.0,0.0,0.0,204.9624883,2.0,40.771305
1978,0,114023.0,1.0,1.0,2.0,143.6827959,0.0,31.91327241
5655,0,191175.0,,0.0,0.0,183.7992158,0.0,35.55248636
1128,1,75690.0,6.0,0.0,2.0,288.3950585,1.0,30.77602786
2545,1,135942.0,19.5,0.0,1.0,9.1,2.0,
2873,0,52234.0,3.0,0.0,0.0,288.4159495,0.0,17.45222743
226,0,96809.0,0.0,,,,,28.42396191
473,0,98214.0,0.0,0.0,1.0,171.8383862,0.0,36.24796303
4840,0,87133.0,0.0,0.0,1.0,81.49211941,0.0,34.36469831
4548,0,143913.0,,,,,,36.76101419
3831,0,119400.0,18.0,0.0,0.0,232.8267062,4.0,36.64867972
5762,0,51165.0,,5.0,,130.4969829,,27.10511582
1338,0,124359.0,7.0,,,,,40.32588532
1904,0,77578.0,19.0,0.0,0.0,209.7255196,0.0,23.91561488
2128,0,92224.0,9.0,0.0,0.0,159.2070876,4.0,38.94860467
246,0,81600.0,4.0,0.0,0.0,216.1333333,4.0,
3024,0,93500.0,8.0,0.0,0.0,82.16666667,0.0,
346,0,33909.0,,,,,,34.51740452
4965,0,123054.0,0.0,1.0,0.0,204.9173394,2.0,35.72585219
5051,0,145440.0,4.0,,,294.7001921,2.0,43.90864533
3255,0,37391.0,2.0,0.0,0.0,217.7442746,0.0,38.25139203
3835,0,94279.0,21.0,0.0,0.0,227.1825172,2.0,36.6966301
3311,0,68667.0,0.0,0.0,0.0,185.274961,0.0,30.05232395
2444,0,44195.0,9.0,0.0,1.0,87.43122628,2.0,29.40493516
2360,1,73000.0,0.6,1.0,3.0,62.9,0.0,
427,0,30544.0,2.0,0.0,0.0,283.8972313,0.0,24.12045156
2117,1,63500.0,7.0,0.0,0.0,127.7666667,4.0,
4738,0,236200.0,8.0,0.0,0.0,133.3666667,1.0,
69,0,63989.0,20.0,0.0,0.0,204.2724988,0.0,20.47091551
3849,0,286955.0,3.0,0.0,0.0,196.9841162,0.0,30.08535009
2465,0,66260.0,7.0,0.0,0.0,277.7940868,0.0,23.70535928
4596,0,266430.0,7.0,0.0,0.0,243.7324175,3.0,35.87195895
2417,0,35183.0,12.0,,,94.36324735,1.0,32.60500098
3583,0,60590.0,8.0,0.0,0.0,198.8763955,0.0,30.32992999
1800,0,114053.0,11.0,0.0,0.0,173.5,0.0,
5801,0,69777.0,3.0,1.0,,205.1048824,0.0,30.21490434
1148,1,65450.0,21.0,0.0,0.0,172.0333333,0.0,
2794,1,,25.0,0.0,2.0,382.8588359,0.0,38.22834475
5164,0,42515.0,11.0,1.0,,95.04307414,,20.20903769
5547,0,132776.0,30.0,0.0,0.0,333.0463123,0.0,39.29472094
5852,0,79910.0,13.0,1.0,0.0,169.9121678,0.0,26.25179842
5465,0,296728.0,27.0,0.0,0.0,155.5368967,0.0,38.05331686
1948,0,129752.0,8.0,0.0,0.0,181.0272753,2.0,29.46672103
3131,0,100993.0,7.0,0.0,0.0,261.911317,1.0,36.56433032
3063,0,104437.0,9.0,0.0,0.0,246.9596363,1.0,37.09953261
4579,0,183533.0,8.0,0.0,0.0,322.7881144,0.0,45.41317756
5796,0,159179.0,16.0,0.0,0.0,216.0086204,8.0,38.12822804
2840,0,60231.0,3.0,0.0,0.0,191.3237369,0.0,28.05360448
618,0,52422.0,8.0,,,193.0814529,,26.49587929
4286,0,132500.0,10.0,2.0,0.0,187.7333333,5.0,
634,0,55757.0,14.0,0.0,0.0,87.60346244,0.0,31.8505639
3691,1,219300.0,12.0,0.0,0.0,214.3666667,0.0,
1144,1,,,,,,,
7,1,43034.0,11.0,0.0,0.0,88.76602988,0.0,36.88489409
5437,0,176592.0,12.0,0.0,0.0,186.6022388,2.0,40.95937708
602,0,40341.0,3.0,0.0,0.0,265.0204754,1.0,43.30010531
1676,0,80963.0,21.0,0.0,0.0,239.4571177,0.0,24.53499719
408,0,88300.0,29.0,0.0,0.0,234.4,1.0,
2459,0,68061.0,5.0,0.0,0.0,245.6705776,1.0,23.11228982
1909,0,103426.0,9.0,0.0,0.0,202.1526339,0.0,18.34752939
1971,0,62531.0,4.0,0.0,0.0,183.9821005,0.0,26.10080257
2306,0,58407.0,8.0,0.0,0.0,107.5333333,0.0,
2047,1,,9.0,1.0,0.0,132.8666667,0.0,
2198,0,75898.0,19.0,0.0,2.0,399.3557015,0.0,21.26089485
1626,0,59097.0,,0.0,0.0,74.9980986,0.0,39.49702872
3384,0,53365.0,,,,340.460801,,30.57565003
5534,0,165667.0,,0.0,0.0,244.09767,4.0,36.13117578
799,0,72376.0,4.0,0.0,0.0,70.93488077,3.0,40.30904123
787,1,49000.0,12.6,0.0,3.0,41.3,2.0,
5935,0,102910.0,27.0,0.0,1.0,138.0,0.0,
1001,0,65302.0,1.0,0.0,2.0,117.1710044,2.0,35.61194388
3773,0,180000.0,11.0,0.0,0.0,366.3,1.0,
4014,1,136249.0,2.0,0.0,0.0,97.54425218,13.0,33.62088344
5125,0,192346.0,3.0,0.0,0.0,177.8714733,0.0,39.97865033
4777,1,120000.0,6.0,2.0,1.0,105.5333333,8.0,
5598,0,268857.0,3.0,0.0,0.0,248.1703603,0.0,31.85939856
1110,0,66000.0,29.0,1.0,3.0,188.9333333,1.0,
5445,0,60626.0,0.0,0.0,0.0,109.031088,1.0,36.50108651
4073,0,86861.0,4.0,,,173.7925073,,37.36452883
294,0,58191.0,5.0,0.0,0.0,80.13174641,0.0,24.14015367
1299,0,82047.0,3.0,0.0,1.0,176.6568946,0.0,30.67420529
3710,0,121516.0,0.0,0.0,0.0,306.1111041,1.0,43.02182338
4045,0,139345.0,9.0,0.0,1.0,87.64505947,3.0,42.13884767
1149,1,54300.0,0.3,0.0,1.0,91.13333333,0.0,
2355,0,129166.0,4.0,,,255.6876484,2.0,38.74675979
3942,0,55024.0,0.0,,,302.7839495,,35.38837972
2228,1,81000.0,1.5,0.0,1.0,101.5666667,0.0,
1362,0,56218.0,3.0,0.0,0.0,249.8511899,0.0,39.52832634
1125,1,39293.0,5.0,1.0,0.0,145.7657738,0.0,24.60512881
902,0,100646.0,3.0,0.0,0.0,126.309835,0.0,33.75846632
2245,0,44459.0,4.0,,,169.0054102,,21.5328971
3034,1,46925.0,10.0,0.0,0.0,178.0023834,4.0,40.20633377
3803,1,132430.0,25.0,1.0,0.0,258.6666667,1.0,
2400,0,142105.0,3.0,0.0,0.0,284.516966,1.0,32.91138466
1895,0,39200.0,0.0,0.0,0.0,309.4,1.0,
2679,0,81269.0,8.0,,,,,26.98558122
1830,0,177940.0,4.0,0.0,0.0,196.8767577,0.0,33.72276915
52,0,74566.0,10.0,,1.0,206.4266021,0.0,40.11567728
424,0,55396.0,,,,,,15.70399156
3252,0,88470.0,4.0,0.0,0.0,123.2570546,0.0,25.55759334
2628,0,63607.0,2.0,0.0,0.0,180.5232928,0.0,36.37718295
2484,0,93187.0,0.0,0.0,0.0,30.00947426,2.0,39.08020712
4285,0,281186.0,2.0,0.0,0.0,181.1539882,0.0,28.89929961
3128,0,161009.0,3.0,0.0,0.0,129.7577996,1.0,27.6372066
2990,0,89453.0,4.0,0.0,0.0,198.8274238,3.0,41.52349741
3886,0,30813.0,0.0,0.0,0.0,39.64588729,1.0,29.98518301
5070,0,85391.0,9.0,0.0,1.0,132.5785446,2.0,39.30573912
4638,0,145000.0,5.0,,,293.2365248,2.0,
1851,0,234454.0,9.0,0.0,0.0,213.4554475,0.0,33.64852105
1762,0,86648.0,17.0,0.0,0.0,206.2470947,0.0,35.12787435
2888,0,63400.0,3.5,0.0,0.0,123.8,0.0,
3894,1,43962.0,5.0,2.0,0.0,177.9047071,1.0,35.40463887
5167,0,71456.0,13.0,0.0,0.0,84.8749672,5.0,35.65073032
2137,0,69042.0,0.0,0.0,0.0,214.3620435,0.0,36.30954976
1434,0,76918.0,0.0,0.0,1.0,180.8181023,0.0,29.55540653
2300,0,113012.0,17.0,1.0,0.0,255.9614279,0.0,35.45381036
2349,1,88627.0,10.0,0.0,1.0,219.6728008,0.0,34.6399614
2265,0,44092.0,5.0,,,173.8758677,,20.6823774
3724,0,113362.0,6.0,0.0,0.0,135.8138569,3.0,19.70439447
2314,0,48500.0,4.0,0.0,0.0,255.6666667,1.0,
3323,0,88856.0,5.0,0.0,0.0,114.6676183,0.0,21.93300632
4897,1,63065.0,0.0,0.0,0.0,218.4852751,0.0,41.21010704
4480,0,94646.0,2.0,0.0,0.0,105.9992656,1.0,31.8406351
2763,0,122322.0,12.0,0.0,0.0,226.2845243,0.0,40.86810919
2757,0,63276.0,27.0,0.0,0.0,298.476411,0.0,39.30720132
2550,1,74750.0,,,,,,
164,1,74500.0,19.0,,,,,
4503,0,59600.0,26.0,0.0,0.0,127.8,0.0,
4730,0,185000.0,2.0,0.0,0.0,176.5,1.0,
66,0,76484.0,9.0,,2.0,202.5107752,0.0,41.5163897
5643,0,73924.0,6.0,0.0,0.0,190.3445745,1.0,25.05353353
3167,1,69000.0,25.0,0.0,0.0,351.0333333,3.0,
1361,0,101359.0,1.0,0.0,0.0,54.74662201,2.0,40.76038718
2157,0,115530.0,13.0,0.0,1.0,180.9451064,1.0,33.90005642
3926,1,144460.0,13.0,1.0,1.0,107.6713817,4.0,39.68708944
1352,0,201820.0,2.0,0.0,0.0,68.35305606,1.0,38.0722099
4311,0,56824.0,25.0,0.0,1.0,199.7384646,0.0,27.02778743
2086,0,59544.0,,0.0,0.0,71.46170475,0.0,41.60981324
1046,0,61773.0,1.0,0.0,0.0,171.058449,1.0,38.00528931
2303,0,,,,,,,25.68971094
679,1,115800.0,,0.0,0.0,168.2333333,3.0,
5201,0,110851.0,9.0,0.0,0.0,398.4023372,0.0,41.04058878
3380,0,85503.0,3.0,0.0,0.0,307.2507013,2.0,41.43939067
2329,0,143292.0,13.0,0.0,0.0,105.7717261,4.0,37.4582804
1145,1,225750.0,2.0,0.0,0.0,75.86666667,,
4954,0,120859.0,4.0,0.0,0.0,107.1771177,2.0,38.55297875
5374,0,293118.0,29.0,0.0,0.0,151.9574182,0.0,38.18102732
4883,1,92453.0,5.0,0.0,0.0,,0.0,35.02885642
1585,0,86862.0,8.0,0.0,1.0,164.5964029,1.0,39.44969272
4632,0,144123.0,,,,,,15.52923014
3928,0,98322.0,16.0,0.0,0.0,634.4618926,1.0,19.57431626
2365,0,63319.0,0.0,0.0,0.0,,0.0,3.9608595
5721,0,469771.0,3.0,0.0,0.0,310.0515235,4.0,42.60364087
937,1,36721.0,8.0,0.0,1.0,115.7520933,3.0,37.47941029
3982,0,140564.0,13.0,0.0,0.0,169.6871574,1.0,33.5250643
2390,0,67304.0,2.0,0.0,0.0,171.6224654,0.0,36.55518895
2482,0,60826.0,4.0,1.0,1.0,113.8979666,1.0,27.10808171
5194,0,106000.0,6.0,,,114.7,11.0,
2509,0,144894.0,1.0,0.0,0.0,275.2831155,5.0,39.32388512
5834,0,104114.0,10.0,0.0,0.0,224.4829394,3.0,40.8514441
2949,0,73500.0,5.0,,,104.7333333,1.0,
3427,0,182418.0,8.0,0.0,0.0,230.0721311,3.0,40.29869891
5142,0,94216.0,24.0,1.0,2.0,188.3937419,1.0,26.83331217
3425,0,86066.0,0.0,0.0,0.0,293.3585868,2.0,43.6177143
2689,0,121108.0,,,,,,36.82339319
4063,0,84200.0,18.0,0.0,0.0,212.9322977,0.0,33.03314641
1014,0,116693.0,0.0,0.0,0.0,245.0836519,0.0,17.17690066
3601,0,161147.0,1.0,0.0,0.0,216.0970496,1.0,38.46049988
4653,0,147837.0,23.0,0.0,0.0,170.0567485,0.0,42.66845465
4873,0,89508.0,8.0,1.0,0.0,140.7127577,2.0,41.66996371
3742,0,154351.0,4.0,0.0,0.0,103.9754422,0.0,35.40591994
3018,1,116000.0,10.0,1.0,,83.16666667,1.0,
4229,1,155000.0,1.0,,7.0,130.3,,
4674,0,35543.0,21.0,0.0,0.0,83.11198815,1.0,29.8556335
1631,1,85000.0,3.8,3.0,0.0,80.1,0.0,
126,0,88566.0,2.0,2.0,0.0,283.9595381,0.0,36.47547328
2700,0,96073.0,8.0,0.0,0.0,194.0054867,0.0,20.48797965
2683,0,86903.0,0.0,0.0,0.0,110.8272244,4.0,38.82617752
1613,0,72460.0,11.0,0.0,0.0,255.1260302,0.0,28.94553179
3688,0,172705.0,5.0,0.0,0.0,204.1054149,3.0,43.33840721
5521,0,196555.0,21.0,0.0,0.0,185.0054347,1.0,38.8960395
5661,1,,3.5,1.0,8.0,159.3,2.0,
5815,0,250000.0,5.5,0.0,0.0,235.4333333,2.0,
3552,0,63762.0,0.0,0.0,0.0,315.2604995,0.0,39.67583359
4833,0,87025.0,4.0,0.0,0.0,249.8361848,2.0,31.65878641
3183,0,128989.0,11.0,0.0,0.0,367.9970935,0.0,40.64091611
1130,0,76500.0,5.0,2.0,3.0,183.6666667,3.0,
1861,1,84008.0,15.0,1.0,0.0,76.04208693,0.0,41.02796675
176,0,98500.0,24.0,0.0,0.0,51.76666667,3.0,
3177,0,128433.0,10.0,0.0,0.0,367.6645206,0.0,39.10689638
2376,0,29115.0,14.0,,,82.06640517,2.0,32.76978633
4440,0,115077.0,24.0,0.0,0.0,253.3293713,0.0,39.81680057
4350,0,47669.0,4.0,0.0,,133.447479,,24.20108619
390,0,91284.0,4.0,0.0,0.0,209.6428984,2.0,31.97197121
3752,0,107598.0,10.0,0.0,0.0,202.9341954,2.0,30.95751627
1092,0,103466.0,1.0,0.0,0.0,83.83533849,2.0,37.43461536
3233,1,95000.0,5.0,2.0,1.0,90.3,6.0,
1939,0,121416.0,14.0,0.0,0.0,250.0188805,0.0,35.28716643
3139,0,133564.0,15.0,0.0,0.0,307.6738571,0.0,28.36821059
2666,0,50892.0,1.0,0.0,0.0,276.1673578,1.0,38.37983372
5178,0,207997.0,5.0,0.0,0.0,194.0931469,1.0,36.90607516
3301,0,86817.0,12.0,0.0,1.0,152.7826478,0.0,29.20365458
1,1,68400.0,7.0,0.0,2.0,121.8333333,0.0,
3365,0,167384.0,,0.0,,250.4871084,,39.15632328
3510,0,95949.0,9.0,0.0,0.0,78.94907069,0.0,31.80824299
4751,1,112500.0,3.0,2.0,0.0,87.2,1.0,
3120,0,89720.0,29.0,0.0,0.0,204.5879339,0.0,33.01615312
3503,0,95150.0,11.0,0.0,0.0,272.0341025,0.0,27.47858304
505,0,67750.0,21.0,0.0,0.0,315.3214527,0.0,38.6936558
5773,1,50800.0,13.0,3.0,2.0,97.4,4.0,
5875,0,257688.0,5.0,0.0,0.0,232.5959521,1.0,39.78989915
1107,1,104953.0,1.0,0.0,0.0,51.64870524,0.0,28.62263209
4052,0,107667.0,5.0,0.0,0.0,224.1204408,0.0,30.51053209
1990,0,72716.0,2.0,0.0,0.0,175.170441,1.0,35.55817128
5097,0,71597.0,22.0,,1.0,287.2267963,0.0,38.48694867
662,0,56100.0,9.9,0.0,0.0,92.3,3.0,
5838,0,255435.0,5.0,0.0,0.0,238.1770546,1.0,37.50148945
4048,0,174666.0,7.0,0.0,0.0,211.8072267,3.0,40.39483989
3104,0,60943.0,25.0,0.0,0.0,237.7636233,0.0,25.43988824
2859,0,89775.0,1.0,0.0,0.0,230.6730803,2.0,30.10831743
1441,0,61496.0,13.0,0.0,0.0,107.3400662,0.0,37.69910859
2074,0,47568.0,0.0,0.0,0.0,319.5959373,0.0,25.83678517
